jaar	mean	p02.5	p50	p97.5	simulatienr	groep3n
1985	7.77373414063005	4.41811908187667	7.72046446930683	14.2321576502776	1	2
1985	12.5582799195212	6.68637872245148	12.4224982362182	25.0923000717837	1	3
1985	10.7982541312688	5.84638363222903	10.6898797913656	21.1236733264804	1	4
1985	9.44132149822765	5.30426719034833	9.37041938807874	17.5503814200586	2	2
1985	12.8054424754363	7.80798264071758	12.7115377553334	21.9047409352918	2	3
1985	16.9474599612209	9.30679784174628	16.7505793985168	32.9676510495319	2	4
1985	6.6061468265102	3.40215534133881	6.55738975609785	13.3908543140818	3	2
1985	10.2545811462417	5.28465428701345	10.1558044920558	21.0335184202106	3	3
1985	9.07398067756925	5.09281399738688	9.0040982012264	16.9024332425004	3	4
1985	11.7518887089434	6.99539443997054	11.6675610730518	20.5760901055326	4	2
1985	12.2619499195386	6.84227881708854	12.1562384674818	23.091324285281	4	3
