loc_code	area_code	area_name	x	y	loc_validitycode	loc_validity	loc_typecode	loc_typename	polygon_id	description_orig	patch_id	phab	certain	type	groupnr	rasterid	opp	filterdepth	soilsurf_ost	description	source.x	source.y	typegroup_name
TRIP003	TRI	Trimpontbos	108152	161536	VLD	Gevalideerd	P	Peilbuis/Piëzometer	60502	100% 91E0_vc	1	100	1	103	1	985	5585	2.08	52.27	100% 91E0_vc	habitatmap_stdized	habitatmap_stdized	11
TRIP004	TRI	Trimpontbos	108151	161513	VLD	Gevalideerd	P	Peilbuis/Piëzometer	60502	100% 91E0_vc	1	100	1	103	1	985	5585	1.75	51.32	100% 91E0_vc	habitatmap_stdized	habitatmap_stdized	11
TVGP007	TVG	Turnhouts Vennengebied	188561	229131	VLD	Gevalideerd	P	Peilbuis/Piëzometer	22158	65% gh; 30% rbbkam; 5% rbbzil	2	30	1	71	5	302	19490	1.81	28.13	65% gh; 30% rbbkam; 5% rbbzil	habitatmap_stdized	habitatmap_stdized	15
TVGP007	TVG	Turnhouts Vennengebied	188561	229131	VLD	Gevalideerd	P	Peilbuis/Piëzometer	22158	65% gh; 30% rbbkam; 5% rbbzil	3	5	1	75	3	302	19490	1.81	28.13	65% gh; 30% rbbkam; 5% rbbzil	habitatmap_stdized	habitatmap_stdized	13
TVGP009	TVG	Turnhouts Vennengebied	188513	228980	VLD	Gevalideerd	P	Peilbuis/Piëzometer	22157	95% gh; 5% rbbkam	2	5	1	71	5	302	12477	3	27.89	95% gh; 5% rbbkam	habitatmap_stdized	habitatmap_stdized	15
TVGP011	TVG	Turnhouts Vennengebied	189140	229104	VLD	Gevalideerd	P	Peilbuis/Piëzometer	22205	90% 4010; 10% 7150	1	90	1	38	3	302	11597	1.99	28.99	90% 4010; 10% 7150	habitatmap_stdized	habitatmap_stdized	13
TVGP011	TVG	Turnhouts Vennengebied	189140	229104	VLD	Gevalideerd	P	Peilbuis/Piëzometer	22205	90% 4010; 10% 7150	2	10	1	83	3	302	11597	1.99	28.99	90% 4010; 10% 7150	habitatmap_stdized	habitatmap_stdized	13
TVGP012	TVG	Turnhouts Vennengebied	189233	229083	VLD	Gevalideerd	P	Peilbuis/Piëzometer	22211	70% 4010; 30% 7150	1	70	1	38	3	302	10089	1.43	28.66	70% 4010; 30% 7150	habitatmap_stdized	habitatmap_stdized	13
TVGP012	TVG	Turnhouts Vennengebied	189233	229083	VLD	Gevalideerd	P	Peilbuis/Piëzometer	22211	70% 4010; 30% 7150	2	30	1	83	3	302	10089	1.43	28.66	70% 4010; 30% 7150	habitatmap_stdized	habitatmap_stdized	13
TVGP017	TVG	Turnhouts Vennengebied	189292	228914	VLD	Gevalideerd	P	Peilbuis/Piëzometer	22211	70% 4010; 30% 7150	1	70	1	38	3	302	10089	2.8	30.06	70% 4010; 30% 7150	habitatmap_stdized	habitatmap_stdized	13
TVGP017	TVG	Turnhouts Vennengebied	189292	228914	VLD	Gevalideerd	P	Peilbuis/Piëzometer	22211	70% 4010; 30% 7150	2	30	1	83	3	302	10089	2.8	30.06	70% 4010; 30% 7150	habitatmap_stdized	habitatmap_stdized	13
TVGP019	TVG	Turnhouts Vennengebied	189563	229086	VLD	Gevalideerd	P	Peilbuis/Piëzometer	20493	95% gh; 5% 7150	2	5	1	83	3	302	3107	2.4	28.99	95% gh; 5% 7150	habitatmap_stdized	habitatmap_stdized	13
TVGP022	TVG	Turnhouts Vennengebied	189764	228900	VLD	Gevalideerd	P	Peilbuis/Piëzometer	22237	70% gh; 30% 6230_hmo	2	30	1	51	4	302	1718	2.36	29.507	70% gh; 30% 6230_hmo	habitatmap_stdized	habitatmap_stdized	14
TVGP023	TVG	Turnhouts Vennengebied	189825	229052	VLD	Gevalideerd	P	Peilbuis/Piëzometer	22231	100% 4010	1	100	1	38	3	302	19786	2	28.52	100% 4010	habitatmap_stdized	habitatmap_stdized	13
TVGP032	TVG	Turnhouts Vennengebied	192056	229618	VLD	Gevalideerd	P	Peilbuis/Piëzometer	53599	100% rbbsf	1	100	1	109	3	302	1414	2	32.34	100% rbbsf	habitatmap_stdized	habitatmap_stdized	13
TVGP035	TVG	Turnhouts Vennengebied	188901	228115	VLD	Gevalideerd	P	Peilbuis/Piëzometer	30323	70% 4010; 30% 7150	1	70	1	38	3	302	122476	2	29.17	70% 4010; 30% 7150	habitatmap_stdized	habitatmap_stdized	13
TVGP035	TVG	Turnhouts Vennengebied	188901	228115	VLD	Gevalideerd	P	Peilbuis/Piëzometer	30323	70% 4010; 30% 7150	2	30	1	83	3	302	122476	2	29.17	70% 4010; 30% 7150	habitatmap_stdized	habitatmap_stdized	13
TVGP036	TVG	Turnhouts Vennengebied	188706	227976	VLD	Gevalideerd	P	Peilbuis/Piëzometer	30323	70% 4010; 30% 7150	1	70	1	38	3	302	122476	1.28	29.67	70% 4010; 30% 7150	habitatmap_stdized	habitatmap_stdized	13
TVGP036	TVG	Turnhouts Vennengebied	188706	227976	VLD	Gevalideerd	P	Peilbuis/Piëzometer	30323	70% 4010; 30% 7150	2	30	1	83	3	302	122476	1.28	29.67	70% 4010; 30% 7150	habitatmap_stdized	habitatmap_stdized	13
TVGP038	TVG	Turnhouts Vennengebied	189337	229238	VLD	Gevalideerd	P	Peilbuis/Piëzometer	22213	100% 4010	1	100	1	38	3	302	2322	1.8	28.638	100% 4010	habitatmap_stdized	habitatmap_stdized	13
TVGP038	TVG	Turnhouts Vennengebied	189337	229238	VLD	Gevalideerd	P	Peilbuis/Piëzometer	30363	60% 4010; 40% 7150	1	60	1	38	3	302	24513	1.8	28.638	60% 4010; 40% 7150	habitatmap_stdized	habitatmap_stdized	13
TVGP038	TVG	Turnhouts Vennengebied	189337	229238	VLD	Gevalideerd	P	Peilbuis/Piëzometer	30363	60% 4010; 40% 7150	2	40	1	83	3	302	24513	1.8	28.638	60% 4010; 40% 7150	habitatmap_stdized	habitatmap_stdized	13
TVGP039	TVG	Turnhouts Vennengebied	188937	227914	VLD	Gevalideerd	P	Peilbuis/Piëzometer	30323	70% 4010; 30% 7150	1	70	1	38	3	302	122476	1.85	29.79	70% 4010; 30% 7150	habitatmap_stdized	habitatmap_stdized	13
TVGP039	TVG	Turnhouts Vennengebied	188937	227914	VLD	Gevalideerd	P	Peilbuis/Piëzometer	30323	70% 4010; 30% 7150	2	30	1	83	3	302	122476	1.85	29.79	70% 4010; 30% 7150	habitatmap_stdized	habitatmap_stdized	13
TVGP043	TVG	Turnhouts Vennengebied	189364	226376	VLD	Gevalideerd	P	Peilbuis/Piëzometer	16267	100% 9190	1	100	1	99	5	46	30170	2.45	31.52	100% 9190	habitatmap_stdized	habitatmap_stdized	15
TVGP046	TVG	Turnhouts Vennengebied	189471	226135	VLD	Gevalideerd	P	Peilbuis/Piëzometer	15992	80% 4010; 20% 4030	1	80	1	38	3	46	9958	2.9	32.347	80% 4010; 20% 4030	habitatmap_stdized	habitatmap_stdized	13
TVGP048	TVG	Turnhouts Vennengebied	189367	226102	VLD	Gevalideerd	P	Peilbuis/Piëzometer	15992	80% 4010; 20% 4030	1	80	1	38	3	46	9958	2.7	31.76	80% 4010; 20% 4030	habitatmap_stdized	habitatmap_stdized	13
TVGP207	TVG	Turnhouts Vennengebied	188561	229131	VLD	Gevalideerd	P	Peilbuis/Piëzometer	22158	65% gh; 30% rbbkam; 5% rbbzil	2	30	1	71	5	302	19490	2.87	28.09	65% gh; 30% rbbkam; 5% rbbzil	habitatmap_stdized	habitatmap_stdized	15
TVGP207	TVG	Turnhouts Vennengebied	188561	229131	VLD	Gevalideerd	P	Peilbuis/Piëzometer	22158	65% gh; 30% rbbkam; 5% rbbzil	3	5	1	75	3	302	19490	2.87	28.09	65% gh; 30% rbbkam; 5% rbbzil	habitatmap_stdized	habitatmap_stdized	13
TVGP301	TVG	Turnhouts Vennengebied	189318	226131	VLD	Gevalideerd	P	Peilbuis/Piëzometer	15992	80% 4010; 20% 4030	1	80	1	38	3	46	9958	2.31	32.686	80% 4010; 20% 4030	habitatmap_stdized	habitatmap_stdized	13
TYDP004	TYD	Ter Yde	33126	203530	VLD	Gevalideerd	P	Peilbuis/Piëzometer	10517	100% 2190	1	100	1	23	4	817	64966	2.281	6.531	100% 2190_overig	habitatmap_stdized + interpretation	habitatmap_stdized + interpretation	14
TYDP004	TYD	Ter Yde	33126	203530	VLD	Gevalideerd	P	Peilbuis/Piëzometer	40764	70% gh; 30% 2180	2	30	1	19	4	817	43137	2.281	6.531	70% gh; 30% 2180	habitatmap_stdized	habitatmap_stdized	14
TYDP006	TYD	Ter Yde	33250	204639	VLD	Gevalideerd	P	Peilbuis/Piëzometer	35288	80% gh; 20% 2160	2	20	1	17	4	817	2372	2.51	6.17	80% gh; 20% 2160	habitatmap_stdized	habitatmap_stdized	14
TYDP007	TYD	Ter Yde	33471	204409	VLD	Gevalideerd	P	Peilbuis/Piëzometer	1166	100% 2190_mp	1	100	1	22	2	817	5468	2.51	6.135	100% 2190_mp	habitatmap_stdized	habitatmap_stdized	12
TYDP007	TYD	Ter Yde	33471	204409	VLD	Gevalideerd	P	Peilbuis/Piëzometer	1168	100% 2160	1	100	1	17	4	817	27748	2.51	6.135	100% 2160	habitatmap_stdized	habitatmap_stdized	14
TYDP012	TYD	Ter Yde	33155	203402	VLD	Gevalideerd	P	Peilbuis/Piëzometer	10517	100% 2190	1	100	1	23	4	817	64966	2.65	6.187	100% 2190_overig	habitatmap_stdized + interpretation	habitatmap_stdized + interpretation	14
TYDP013	TYD	Ter Yde	33088	204242	VLD	Gevalideerd	P	Peilbuis/Piëzometer	49383	100% 2190_mp	1	100	1	22	2	817	9735	2.06	6.032	100% 2190_mp	habitatmap_stdized	habitatmap_stdized	12
TYDP014	TYD	Ter Yde	32987	204518	VLD	Gevalideerd	P	Peilbuis/Piëzometer	57870	70% 2130_hd; 20% 2120; 10% 2160	1	70	1	15	5	817	9858	2.93	6.27	70% 2130_hd; 20% 2120; 10% 2160	habitatmap_stdized	habitatmap_stdized	15
TYDP014	TYD	Ter Yde	32987	204518	VLD	Gevalideerd	P	Peilbuis/Piëzometer	57870	70% 2130_hd; 20% 2120; 10% 2160	3	10	1	17	4	817	9858	2.93	6.27	70% 2130_hd; 20% 2120; 10% 2160	habitatmap_stdized	habitatmap_stdized	14
TYDP016	TYD	Ter Yde	33453	203043	VLD	Gevalideerd	P	Peilbuis/Piëzometer	40275	95% 2130_hd; 5% 2170	1	95	1	15	5	817	96525	2.87	6.94	95% 2130_hd; 5% 2170	habitatmap_stdized	habitatmap_stdized	15
TYDP016	TYD	Ter Yde	33453	203043	VLD	Gevalideerd	P	Peilbuis/Piëzometer	40275	95% 2130_hd; 5% 2170	2	5	1	18	4	817	96525	2.87	6.94	95% 2130_hd; 5% 2170	habitatmap_stdized	habitatmap_stdized	14
TYDP021	TYD	Ter Yde	33210	203157	VLD	Gevalideerd	P	Peilbuis/Piëzometer	41764	100% 2130_hd	1	100	1	15	5	817	23335	2.51	6.15	100% 2130_hd	habitatmap_stdized	habitatmap_stdized	15
TYDP031	TYD	Ter Yde	33253	203328	VLD	Gevalideerd	P	Peilbuis/Piëzometer	41764	100% 2130_hd	1	100	1	15	5	817	23335	2.74	6.36	100% 2130_hd	habitatmap_stdized	habitatmap_stdized	15
TYDP036	TYD	Ter Yde	32956	202484	VLD	Gevalideerd	P	Peilbuis/Piëzometer	58821	80% 2130_hd; 15% 2160; 5% 2170	1	80	1	15	5	817	34021	2.02	5.753	80% 2130_hd; 15% 2160; 5% 2170	habitatmap_stdized	habitatmap_stdized	15
TYDP036	TYD	Ter Yde	32956	202484	VLD	Gevalideerd	P	Peilbuis/Piëzometer	58821	80% 2130_hd; 15% 2160; 5% 2170	2	15	1	17	4	817	34021	2.02	5.753	80% 2130_hd; 15% 2160; 5% 2170	habitatmap_stdized	habitatmap_stdized	14
TYDP036	TYD	Ter Yde	32956	202484	VLD	Gevalideerd	P	Peilbuis/Piëzometer	58821	80% 2130_hd; 15% 2160; 5% 2170	3	5	1	18	4	817	34021	2.02	5.753	80% 2130_hd; 15% 2160; 5% 2170	habitatmap_stdized	habitatmap_stdized	14
TYDP037	TYD	Ter Yde	33108	202708	VLD	Gevalideerd	P	Peilbuis/Piëzometer	55110	100% 2160	1	100	1	17	4	817	11405	2.51	6.239	100% 2160	habitatmap_stdized	habitatmap_stdized	14
TYDP038	TYD	Ter Yde	32957	202343	VLD	Gevalideerd	P	Peilbuis/Piëzometer	58821	80% 2130_hd; 15% 2160; 5% 2170	1	80	1	15	5	817	34021	1.905	5.692	80% 2130_hd; 15% 2160; 5% 2170	habitatmap_stdized	habitatmap_stdized	15
TYDP038	TYD	Ter Yde	32957	202343	VLD	Gevalideerd	P	Peilbuis/Piëzometer	58821	80% 2130_hd; 15% 2160; 5% 2170	2	15	1	17	4	817	34021	1.905	5.692	80% 2130_hd; 15% 2160; 5% 2170	habitatmap_stdized	habitatmap_stdized	14
TYDP038	TYD	Ter Yde	32957	202343	VLD	Gevalideerd	P	Peilbuis/Piëzometer	58821	80% 2130_hd; 15% 2160; 5% 2170	3	5	1	18	4	817	34021	1.905	5.692	80% 2130_hd; 15% 2160; 5% 2170	habitatmap_stdized	habitatmap_stdized	14
TYDP039	TYD	Ter Yde	33287	202452	VLD	Gevalideerd	P	Peilbuis/Piëzometer	30248	100% 2130_hd	1	100	1	15	5	817	109388	1.64	5.799	100% 2130_hd	habitatmap_stdized	habitatmap_stdized	15
TYDP041	TYD	Ter Yde	33365	202816	VLD	Gevalideerd	P	Peilbuis/Piëzometer	30248	100% 2130_hd	1	100	1	15	5	817	109388	2.5	6.576	100% 2130_hd	habitatmap_stdized	habitatmap_stdized	15
TYDP041	TYD	Ter Yde	33365	202816	VLD	Gevalideerd	P	Peilbuis/Piëzometer	55259	100% 2160	1	100	1	17	4	817	502	2.5	6.576	100% 2160	habitatmap_stdized	habitatmap_stdized	14
TYDP042	TYD	Ter Yde	33186	202864	VLD	Gevalideerd	P	Peilbuis/Piëzometer	55489	60% 2160; 20% 2170; 10% 2130_hd; 10% 2190_mp	1	60	1	17	4	817	12687	2.09	5.949	60% 2160; 20% 2170; 10% 2130_hd; 10% 2190_mp	habitatmap_stdized	habitatmap_stdized	14
TYDP042	TYD	Ter Yde	33186	202864	VLD	Gevalideerd	P	Peilbuis/Piëzometer	55489	60% 2160; 20% 2170; 10% 2130_hd; 10% 2190_mp	2	20	1	18	4	817	12687	2.09	5.949	60% 2160; 20% 2170; 10% 2130_hd; 10% 2190_mp	habitatmap_stdized	habitatmap_stdized	14
TYDP042	TYD	Ter Yde	33186	202864	VLD	Gevalideerd	P	Peilbuis/Piëzometer	55489	60% 2160; 20% 2170; 10% 2130_hd; 10% 2190_mp	3	10	1	15	5	817	12687	2.09	5.949	60% 2160; 20% 2170; 10% 2130_hd; 10% 2190_mp	habitatmap_stdized	habitatmap_stdized	15
TYDP042	TYD	Ter Yde	33186	202864	VLD	Gevalideerd	P	Peilbuis/Piëzometer	55489	60% 2160; 20% 2170; 10% 2130_hd; 10% 2190_mp	4	10	1	22	2	817	12687	2.09	5.949	60% 2160; 20% 2170; 10% 2130_hd; 10% 2190_mp	habitatmap_stdized	habitatmap_stdized	12
TYDP043	TYD	Ter Yde	32892	202701	VLD	Gevalideerd	P	Peilbuis/Piëzometer	30248	100% 2130_hd	1	100	1	15	5	817	109388	2.07	5.842	100% 2130_hd	habitatmap_stdized	habitatmap_stdized	15
TYDP046	TYD	Ter Yde	33552	202609	ENT	Ingegeven	P	Peilbuis/Piëzometer	4291	70% gh; 30% 2130_hd	2	30	1	15	5	817	48745	2.47	6.269	70% gh; 30% 2130_hd	habitatmap_stdized	habitatmap_stdized	15
TYDP050	TYD	Ter Yde	32403	204128	VLD	Gevalideerd	P	Peilbuis/Piëzometer	42692	100% 2130_hd	1	100	1	15	5	817	10151	3	6.932	100% 2130_hd	habitatmap_stdized	habitatmap_stdized	15
TYDP051	TYD	Ter Yde	32507	204174	VLD	Gevalideerd	P	Peilbuis/Piëzometer	49338	100% 2190_mp	1	100	1	22	2	817	2249	2.05	5.92	100% 2190_mp	habitatmap_stdized	habitatmap_stdized	12
TYDP053	TYD	Ter Yde	32349	203959	VLD	Gevalideerd	P	Peilbuis/Piëzometer	25092	95% 2130_hd; 5% 2160	1	95	1	15	5	817	30057	2.99	6.756	95% 2130_hd; 5% 2160	habitatmap_stdized	habitatmap_stdized	15
TYDP053	TYD	Ter Yde	32349	203959	VLD	Gevalideerd	P	Peilbuis/Piëzometer	25092	95% 2130_hd; 5% 2160	2	5	1	17	4	817	30057	2.99	6.756	95% 2130_hd; 5% 2160	habitatmap_stdized	habitatmap_stdized	14
TYDP053	TYD	Ter Yde	32349	203959	VLD	Gevalideerd	P	Peilbuis/Piëzometer	49350	100% 2190_mp	1	100	1	22	2	817	6948	2.99	6.756	100% 2190_mp	habitatmap_stdized	habitatmap_stdized	12
TYDP055	TYD	Ter Yde	32743	203672	VLD	Gevalideerd	P	Peilbuis/Piëzometer	30467	55% 2170; 35% 2130_hd; 5% 2160; 5% 2120	1	55	1	18	4	817	235433	1.56	6.762	55% 2170; 35% 2130_hd; 5% 2160; 5% 2120	habitatmap_stdized	habitatmap_stdized	14
TYDP055	TYD	Ter Yde	32743	203672	VLD	Gevalideerd	P	Peilbuis/Piëzometer	30467	55% 2170; 35% 2130_hd; 5% 2160; 5% 2120	2	35	1	15	5	817	235433	1.56	6.762	55% 2170; 35% 2130_hd; 5% 2160; 5% 2120	habitatmap_stdized	habitatmap_stdized	15
TYDP055	TYD	Ter Yde	32743	203672	VLD	Gevalideerd	P	Peilbuis/Piëzometer	30467	55% 2170; 35% 2130_hd; 5% 2160; 5% 2120	3	5	1	17	4	817	235433	1.56	6.762	55% 2170; 35% 2130_hd; 5% 2160; 5% 2120	habitatmap_stdized	habitatmap_stdized	14
TYDP056	TYD	Ter Yde	32668	203583	VLD	Gevalideerd	P	Peilbuis/Piëzometer	49441	100% 2190_mp	1	100	1	22	2	817	418	2.17	6.839	100% 2190_mp	habitatmap_stdized	habitatmap_stdized	12
TYDP057	TYD	Ter Yde	32283	204089	VLD	Gevalideerd	P	Peilbuis/Piëzometer	55690	80% 2160; 20% 2130_hd	1	80	1	17	4	817	8176	2.045	6.139	80% 2160; 20% 2130_hd	habitatmap_stdized	habitatmap_stdized	14
TYDP057	TYD	Ter Yde	32283	204089	VLD	Gevalideerd	P	Peilbuis/Piëzometer	55690	80% 2160; 20% 2130_hd	2	20	1	15	5	817	8176	2.045	6.139	80% 2160; 20% 2130_hd	habitatmap_stdized	habitatmap_stdized	15
TYDP058	TYD	Ter Yde	32486	203672	VLD	Gevalideerd	P	Peilbuis/Piëzometer	55293	100% 2160	1	100	1	17	4	817	5037	1.96	6.726	100% 2160	habitatmap_stdized	habitatmap_stdized	14
TYDP059	TYD	Ter Yde	32669	203788	VLD	Gevalideerd	P	Peilbuis/Piëzometer	56381	80% 2170; 20% 2190_mp	1	80	1	18	4	817	4783	1.53	6.38	80% 2170; 20% 2190_mp	habitatmap_stdized	habitatmap_stdized	14
TYDP059	TYD	Ter Yde	32669	203788	VLD	Gevalideerd	P	Peilbuis/Piëzometer	56381	80% 2170; 20% 2190_mp	2	20	1	22	2	817	4783	1.53	6.38	80% 2170; 20% 2190_mp	habitatmap_stdized	habitatmap_stdized	12
TYDP070	TYD	Ter Yde	33370	203472	VLD	Gevalideerd	P	Peilbuis/Piëzometer	10517	100% 2190	1	100	1	23	4	817	64966	2.04	5.957	100% 2190_overig	habitatmap_stdized + interpretation	habitatmap_stdized + interpretation	14
TYDP071	TYD	Ter Yde	33667	203943	VLD	Gevalideerd	P	Peilbuis/Piëzometer	6504	100% 2190	1	100	1	23	4	817	20561	1.66	5.46	100% 2190_overig	habitatmap_stdized + interpretation	habitatmap_stdized + interpretation	14
TYDP072	TYD	Ter Yde	33571	203880	VLD	Gevalideerd	P	Peilbuis/Piëzometer	6504	100% 2190	1	100	1	23	4	817	20561	1.675	5.51	100% 2190_overig	habitatmap_stdized + interpretation	habitatmap_stdized + interpretation	14
TYDP074	TYD	Ter Yde	33485	203666	VLD	Gevalideerd	P	Peilbuis/Piëzometer	40764	70% gh; 30% 2180	2	30	1	19	4	817	43137	1.627	5.736	70% gh; 30% 2180	habitatmap_stdized	habitatmap_stdized	14
TYDP081	TYD	Ter Yde	32597	203158	VLD	Gevalideerd	P	Peilbuis/Piëzometer	30505	40% 2170; 30% 2130_hd; 20% 2120; 10% 2160	1	40	1	18	4	817	150297	2.715	6.451	40% 2170; 30% 2130_hd; 20% 2120; 10% 2160	habitatmap_stdized	habitatmap_stdized	14
TYDP081	TYD	Ter Yde	32597	203158	VLD	Gevalideerd	P	Peilbuis/Piëzometer	30505	40% 2170; 30% 2130_hd; 20% 2120; 10% 2160	2	30	1	15	5	817	150297	2.715	6.451	40% 2170; 30% 2130_hd; 20% 2120; 10% 2160	habitatmap_stdized	habitatmap_stdized	15
TYDP081	TYD	Ter Yde	32597	203158	VLD	Gevalideerd	P	Peilbuis/Piëzometer	30505	40% 2170; 30% 2130_hd; 20% 2120; 10% 2160	4	10	1	17	4	817	150297	2.715	6.451	40% 2170; 30% 2130_hd; 20% 2120; 10% 2160	habitatmap_stdized	habitatmap_stdized	14
TYDP084	TYD	Ter Yde	31996	202988	ENT	Ingegeven	P	Peilbuis/Piëzometer	58208	100% 2160	1	100	1	17	4	817	4085	2.13	6.901	100% 2160	habitatmap_stdized	habitatmap_stdized	14
TYDP085	TYD	Ter Yde	33452	204425	ENT	Ingegeven	P	Peilbuis/Piëzometer	1166	100% 2190_mp	1	100	1	22	2	817	5468	2.84	6.29	100% 2190_mp	habitatmap_stdized	habitatmap_stdized	12
TYDP085	TYD	Ter Yde	33452	204425	ENT	Ingegeven	P	Peilbuis/Piëzometer	1168	100% 2160	1	100	1	17	4	817	27748	2.84	6.29	100% 2160	habitatmap_stdized	habitatmap_stdized	14
TYDP101	TYD	Ter Yde	33380	203305	VLD	Gevalideerd	P	Peilbuis/Piëzometer	10517	100% 2190	1	100	1	23	4	817	64966	2.02	6.29	100% 2190_overig	habitatmap_stdized + interpretation	habitatmap_stdized + interpretation	14
TYDP201	TYD	Ter Yde	33464	203479	VLD	Gevalideerd	P	Peilbuis/Piëzometer	10517	100% 2190	1	100	1	23	4	817	64966	1.445	5.575	100% 2190_overig	habitatmap_stdized + interpretation	habitatmap_stdized + interpretation	14
TYDP203	TYD	Ter Yde	33046	203477	VLD	Gevalideerd	P	Peilbuis/Piëzometer	10517	100% 2190	1	100	1	23	4	817	64966	1.4	5.858	100% 2190_overig	habitatmap_stdized + interpretation	habitatmap_stdized + interpretation	14
TYDP204	TYD	Ter Yde	33222	203448	VLD	Gevalideerd	P	Peilbuis/Piëzometer	10517	100% 2190	1	100	1	23	4	817	64966	2.04	5.6	100% 2190_overig	habitatmap_stdized + interpretation	habitatmap_stdized + interpretation	14
TYDP206	TYD	Ter Yde	33673	203910	VLD	Gevalideerd	P	Peilbuis/Piëzometer	6504	100% 2190	1	100	1	23	4	817	20561	1.69	5.39	100% 2190_overig	habitatmap_stdized + interpretation	habitatmap_stdized + interpretation	14
TYDP207	TYD	Ter Yde	33614	203986	VLD	Gevalideerd	P	Peilbuis/Piëzometer	6504	100% 2190	1	100	1	23	4	817	20561	1.4	5.524	100% 2190_overig	habitatmap_stdized + interpretation	habitatmap_stdized + interpretation	14
TYDP207	TYD	Ter Yde	33614	203986	VLD	Gevalideerd	P	Peilbuis/Piëzometer	37547	80% 2190; 20% 2130_hd	1	80	1	23	4	817	17476	1.4	5.524	80% 2190_overig; 20% 2130_hd	habitatmap_stdized + interpretation	habitatmap_stdized + interpretation	14
TYDP207	TYD	Ter Yde	33614	203986	VLD	Gevalideerd	P	Peilbuis/Piëzometer	37547	80% 2190; 20% 2130_hd	2	20	1	15	5	817	17476	1.4	5.524	80% 2190_overig; 20% 2130_hd	habitatmap_stdized + interpretation	habitatmap_stdized	15
TYDP208	TYD	Ter Yde	32415	204019	VLD	Gevalideerd	P	Peilbuis/Piëzometer	42692	100% 2130_hd	1	100	1	15	5	817	10151	2.005	6.2	100% 2130_hd	habitatmap_stdized	habitatmap_stdized	15
TYDP211	TYD	Ter Yde	32561	203740	VLD	Gevalideerd	P	Peilbuis/Piëzometer	56381	80% 2170; 20% 2190_mp	1	80	1	18	4	817	4783	1.93	6.816	80% 2170; 20% 2190_mp	habitatmap_stdized	habitatmap_stdized	14
TYDP211	TYD	Ter Yde	32561	203740	VLD	Gevalideerd	P	Peilbuis/Piëzometer	56381	80% 2170; 20% 2190_mp	2	20	1	22	2	817	4783	1.93	6.816	80% 2170; 20% 2190_mp	habitatmap_stdized	habitatmap_stdized	12
UILP001	UIL	Uilenbroek	112480	169076	VLD	Gevalideerd	P	Peilbuis/Piëzometer	46228	70% gh; 20% rbbhc; 10% 6510,gh; 0% rbbsp	2	20	1	68	3	217	12513	2.28	62.918	70% gh; 20% rbbhc; 10% 6510_hu,gh; 0% rbbsp	habitatmap_stdized + interpretation	habitatmap_stdized	13
UKPP010	UKP	Uitkerkse Polder	62897	219857	VLD	Gevalideerd	P	Peilbuis/Piëzometer	29844	90% rbbkam; 10% 1330_hpr	1	90	1	71	5	437	30448	1	2.38	90% rbbkam; 10% 1330_hpr	habitatmap_stdized	habitatmap_stdized	15
UKPP010	UKP	Uitkerkse Polder	62897	219857	VLD	Gevalideerd	P	Peilbuis/Piëzometer	29844	90% rbbkam; 10% 1330_hpr	2	10	1	10	3	437	30448	1	2.38	90% rbbkam; 10% 1330_hpr	habitatmap_stdized	habitatmap_stdized	13
UKPP018	UKP	Uitkerkse Polder	62808	222365	VLD	Gevalideerd	P	Peilbuis/Piëzometer	37575	70% rbbkam; 30% rbbzil	1	70	1	71	5	437	17468	1	2.33	70% rbbkam; 30% rbbzil	habitatmap_stdized	habitatmap_stdized	15
UKPP018	UKP	Uitkerkse Polder	62808	222365	VLD	Gevalideerd	P	Peilbuis/Piëzometer	37575	70% rbbkam; 30% rbbzil	2	30	1	75	3	437	17468	1	2.33	70% rbbkam; 30% rbbzil	habitatmap_stdized	habitatmap_stdized	13
UKPP022	UKP	Uitkerkse Polder	62810	221027	VLD	Gevalideerd	P	Peilbuis/Piëzometer	37579	90% rbbkam; 10% rbbzil	1	90	1	71	5	437	25224	1	2.98	90% rbbkam; 10% rbbzil	habitatmap_stdized	habitatmap_stdized	15
UKPP022	UKP	Uitkerkse Polder	62810	221027	VLD	Gevalideerd	P	Peilbuis/Piëzometer	37579	90% rbbkam; 10% rbbzil	2	10	1	75	3	437	25224	1	2.98	90% rbbkam; 10% rbbzil	habitatmap_stdized	habitatmap_stdized	13
UKPP024	UKP	Uitkerkse Polder	64131	220125	VLD	Gevalideerd	P	Peilbuis/Piëzometer	25735	100% rbbkam	1	100	1	71	5	693	15303	1	2.22	100% rbbkam	habitatmap_stdized	habitatmap_stdized	15
UKPP026	UKP	Uitkerkse Polder	64020	221053	VLD	Gevalideerd	P	Peilbuis/Piëzometer	37909	100% 1330_hpr	1	100	1	10	3	693	2549	2.04	2.26	100% 1330_hpr	habitatmap_stdized	habitatmap_stdized	13
UKPP027	UKP	Uitkerkse Polder	63740	220993	VLD	Gevalideerd	P	Peilbuis/Piëzometer	5950	100% rbbkam	1	100	1	71	5	693	11257	2.13	2.48	100% rbbkam	habitatmap_stdized	habitatmap_stdized	15
UKPP029	UKP	Uitkerkse Polder	64241	219799	VLD	Gevalideerd	P	Peilbuis/Piëzometer	30160	100% 1330_hpr	1	100	1	10	3	693	28640	2.5	2.2	100% 1330_hpr	habitatmap_stdized	habitatmap_stdized	13
