loc_code	area_code	area_name	x	y	loc_validitycode	loc_validity	loc_typecode	loc_typename	filterdepth	soilsurf_ost	polygon_id	description_orig	description	source.x	patch_id	phab	certain	type	source.y	groupnr	typegroup_name	rasterid	opp
VOTP012	VOT	Vorsdonkbos-Turfputten	179013	184678	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.91	12.261	599444_v2014	70% 6230,6410; 30% 7140,rbbms	70% 6230,6410_mo; 30% 7140_meso,rbbms	habitatmap_stdized + interpretation	2	30	0	89	habitatmap_stdized	2	12	134	5601
VOTP017	VOT	Vorsdonkbos-Turfputten	180064	184778	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.05	12.4	642004_v2014	70% rbbso; 30% rbbsm	70% rbbso; 30% rbbsm	habitatmap_stdized	1	70	1	110	habitatmap_stdized	3	13	134	6694
VOTP017	VOT	Vorsdonkbos-Turfputten	180064	184778	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.05	12.4	642004_v2014	70% rbbso; 30% rbbsm	70% rbbso; 30% rbbsm	habitatmap_stdized	2	30	1	41	habitatmap_stdized	3	13	134	6694
VOTP017	VOT	Vorsdonkbos-Turfputten	180064	184778	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.05	12.4	644632_v2014	70% 7140_meso; 30% 6230_hmo	70% 7140_meso; 30% 6230_hmo	habitatmap_stdized	1	70	1	80	habitatmap_stdized	1	11	134	5276
VOTP017	VOT	Vorsdonkbos-Turfputten	180064	184778	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.05	12.4	644632_v2014	70% 7140_meso; 30% 6230_hmo	70% 7140_meso; 30% 6230_hmo	habitatmap_stdized	2	30	1	51	habitatmap_stdized	4	14	134	5276
VOTP018	VOT	Vorsdonkbos-Turfputten	180063	184779	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.19	12.43	642004_v2014	70% rbbso; 30% rbbsm	70% rbbso; 30% rbbsm	habitatmap_stdized	1	70	1	110	habitatmap_stdized	3	13	134	6694
VOTP018	VOT	Vorsdonkbos-Turfputten	180063	184779	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	2.19	12.43	642004_v2014	70% rbbso; 30% rbbsm	70% rbbso; 30% rbbsm	habitatmap_stdized	2	30	1	41	habitatmap_stdized	3	13	134	6694
VOTP020	VOT	Vorsdonkbos-Turfputten	180097	184819	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.27	12.4	644632_v2014	70% 7140_meso; 30% 6230_hmo	70% 7140_meso; 30% 6230_hmo	habitatmap_stdized	1	70	1	80	habitatmap_stdized	1	11	134	5276
VOTP020	VOT	Vorsdonkbos-Turfputten	180097	184819	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.27	12.4	644632_v2014	70% 7140_meso; 30% 6230_hmo	70% 7140_meso; 30% 6230_hmo	habitatmap_stdized	2	30	1	51	habitatmap_stdized	4	14	134	5276
VOTP020	VOT	Vorsdonkbos-Turfputten	180097	184819	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.27	12.4	645152_v2014	70% 91E0_vm; 30% rbbsm	70% 91E0_vm; 30% rbbsm	habitatmap_stdized	1	70	1	104	habitatmap_stdized	1	11	134	5169
VOTP020	VOT	Vorsdonkbos-Turfputten	180097	184819	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.27	12.4	645152_v2014	70% 91E0_vm; 30% rbbsm	70% 91E0_vm; 30% rbbsm	habitatmap_stdized	2	30	1	41	habitatmap_stdized	3	13	134	5169
VOTP021	VOT	Vorsdonkbos-Turfputten	180052	184882	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.18	12.05	644632_v2014	70% 7140_meso; 30% 6230_hmo	70% 7140_meso; 30% 6230_hmo	habitatmap_stdized	1	70	1	80	habitatmap_stdized	1	11	134	5276
VOTP021	VOT	Vorsdonkbos-Turfputten	180052	184882	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.18	12.05	644632_v2014	70% 7140_meso; 30% 6230_hmo	70% 7140_meso; 30% 6230_hmo	habitatmap_stdized	2	30	1	51	habitatmap_stdized	4	14	134	5276
VOTP021	VOT	Vorsdonkbos-Turfputten	180052	184882	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.18	12.05	656987_v2014	100% 91E0_vo	100% 91E0_vo	habitatmap_stdized	1	100	1	106	habitatmap_stdized	1	11	134	1715
VOTP022	VOT	Vorsdonkbos-Turfputten	179999	184980	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.19	11.64	599395_v2014	60% 6410_ve; 40% rbbms	60% 6410_ve; 40% rbbms	habitatmap_stdized	1	60	1	56	habitatmap_stdized	3	13	134	4685
VOTP022	VOT	Vorsdonkbos-Turfputten	179999	184980	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.19	11.64	599395_v2014	60% 6410_ve; 40% rbbms	60% 6410_ve; 40% rbbms	habitatmap_stdized	2	40	1	89	habitatmap_stdized	2	12	134	4685
VOTP022	VOT	Vorsdonkbos-Turfputten	179999	184980	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.19	11.64	602861_v2014	100% rbbhf	100% rbbhf	habitatmap_stdized	1	100	1	69	habitatmap_stdized	3	13	134	7677
VOTP023	VOT	Vorsdonkbos-Turfputten	179922	185072	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.21	11.75	602861_v2014	100% rbbhf	100% rbbhf	habitatmap_stdized	1	100	1	69	habitatmap_stdized	3	13	134	7677
VOTP024	VOT	Vorsdonkbos-Turfputten	179864	185196	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.39	11.66	620684_v2014	70% 6430,rbbhf; 30% 91E0_vn	70% 6430_hf,rbbhf; 30% 91E0_vn	habitatmap_stdized + interpretation	1	70	0	59	habitatmap_stdized + interpretation	3	13	134	35607
VOTP024	VOT	Vorsdonkbos-Turfputten	179864	185196	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.39	11.66	620684_v2014	70% 6430,rbbhf; 30% 91E0_vn	70% 6430_hf,rbbhf; 30% 91E0_vn	habitatmap_stdized + interpretation	1	70	0	69	habitatmap_stdized	3	13	134	35607
VOTP024	VOT	Vorsdonkbos-Turfputten	179864	185196	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.39	11.66	620684_v2014	70% 6430,rbbhf; 30% 91E0_vn	70% 6430_hf,rbbhf; 30% 91E0_vn	habitatmap_stdized + interpretation	2	30	1	105	habitatmap_stdized	3	13	134	35607
VOTP025	VOT	Vorsdonkbos-Turfputten	179831	185255	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.57	12.11	620684_v2014	70% 6430,rbbhf; 30% 91E0_vn	70% 6430_hf,rbbhf; 30% 91E0_vn	habitatmap_stdized + interpretation	1	70	0	59	habitatmap_stdized + interpretation	3	13	134	35607
VOTP025	VOT	Vorsdonkbos-Turfputten	179831	185255	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.57	12.11	620684_v2014	70% 6430,rbbhf; 30% 91E0_vn	70% 6430_hf,rbbhf; 30% 91E0_vn	habitatmap_stdized + interpretation	1	70	0	69	habitatmap_stdized	3	13	134	35607
VOTP025	VOT	Vorsdonkbos-Turfputten	179831	185255	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.57	12.11	620684_v2014	70% 6430,rbbhf; 30% 91E0_vn	70% 6430_hf,rbbhf; 30% 91E0_vn	habitatmap_stdized + interpretation	2	30	1	105	habitatmap_stdized	3	13	134	35607
VOTP026	VOT	Vorsdonkbos-Turfputten	179741	184948	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.09	12.04	658471_v2014	100% 91E0_vm	100% 91E0_vm	habitatmap_stdized	1	100	1	104	habitatmap_stdized	1	11	134	8663
VOTP027	VOT	Vorsdonkbos-Turfputten	180031	184922	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.43	11.42	599395_v2014	60% 6410_ve; 40% rbbms	60% 6410_ve; 40% rbbms	habitatmap_stdized	1	60	1	56	habitatmap_stdized	3	13	134	4685
VOTP027	VOT	Vorsdonkbos-Turfputten	180031	184922	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.43	11.42	599395_v2014	60% 6410_ve; 40% rbbms	60% 6410_ve; 40% rbbms	habitatmap_stdized	2	40	1	89	habitatmap_stdized	2	12	134	4685
VOTP027	VOT	Vorsdonkbos-Turfputten	180031	184922	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.43	11.42	653150_v2014	80% 91E0_vnvm; 20% rbbms	80% 91E0_vnvm; 20% rbbms	habitatmap_stdized	1	80	0	104	habitatmap_stdized	1	11	134	7325
VOTP027	VOT	Vorsdonkbos-Turfputten	180031	184922	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.43	11.42	653150_v2014	80% 91E0_vnvm; 20% rbbms	80% 91E0_vnvm; 20% rbbms	habitatmap_stdized	1	80	0	105	habitatmap_stdized	3	13	134	7325
VOTP027	VOT	Vorsdonkbos-Turfputten	180031	184922	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.43	11.42	653150_v2014	80% 91E0_vnvm; 20% rbbms	80% 91E0_vnvm; 20% rbbms	habitatmap_stdized	2	20	1	89	habitatmap_stdized	2	12	134	7325
VOTP028	VOT	Vorsdonkbos-Turfputten	179624	184508	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.04	12.12	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	1	70	1	104	habitatmap_stdized	1	11	134	130173
VOTP028	VOT	Vorsdonkbos-Turfputten	179624	184508	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.04	12.12	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	2	20	1	110	habitatmap_stdized	3	13	134	130173
VOTP028	VOT	Vorsdonkbos-Turfputten	179624	184508	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.04	12.12	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	3	10	1	99	habitatmap_stdized	5	15	134	130173
VOTP029	VOT	Vorsdonkbos-Turfputten	179661	184551	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	0.76	12.74	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	1	70	1	104	habitatmap_stdized	1	11	134	130173
VOTP029	VOT	Vorsdonkbos-Turfputten	179661	184551	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	0.76	12.74	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	2	20	1	110	habitatmap_stdized	3	13	134	130173
VOTP029	VOT	Vorsdonkbos-Turfputten	179661	184551	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	0.76	12.74	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	3	10	1	99	habitatmap_stdized	5	15	134	130173
VOTP030	VOT	Vorsdonkbos-Turfputten	179839	184848	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.33	11.55	528756_v2018	70% rbbhc; 30% 7140	70% rbbhc; 30% 7140_meso	habitatmap_stdized + interpretation	1	70	1	68	habitatmap_stdized	3	13	134	2394
VOTP030	VOT	Vorsdonkbos-Turfputten	179839	184848	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.33	11.55	528756_v2018	70% rbbhc; 30% 7140	70% rbbhc; 30% 7140_meso	habitatmap_stdized + interpretation	2	30	1	80	habitatmap_stdized + interpretation	1	11	134	2394
VOTP030	VOT	Vorsdonkbos-Turfputten	179839	184848	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.33	11.55	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	1	70	1	104	habitatmap_stdized	1	11	134	130173
VOTP030	VOT	Vorsdonkbos-Turfputten	179839	184848	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.33	11.55	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	2	20	1	110	habitatmap_stdized	3	13	134	130173
VOTP030	VOT	Vorsdonkbos-Turfputten	179839	184848	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.33	11.55	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	3	10	1	99	habitatmap_stdized	5	15	134	130173
VOTP031	VOT	Vorsdonkbos-Turfputten	179632	184710	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.01	12.01	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	1	70	1	104	habitatmap_stdized	1	11	134	130173
VOTP031	VOT	Vorsdonkbos-Turfputten	179632	184710	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.01	12.01	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	2	20	1	110	habitatmap_stdized	3	13	134	130173
VOTP031	VOT	Vorsdonkbos-Turfputten	179632	184710	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.01	12.01	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	3	10	1	99	habitatmap_stdized	5	15	134	130173
VOTP032	VOT	Vorsdonkbos-Turfputten	179633	184781	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.32	12.51	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	1	70	1	104	habitatmap_stdized	1	11	134	130173
VOTP032	VOT	Vorsdonkbos-Turfputten	179633	184781	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.32	12.51	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	2	20	1	110	habitatmap_stdized	3	13	134	130173
VOTP032	VOT	Vorsdonkbos-Turfputten	179633	184781	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.32	12.51	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	3	10	1	99	habitatmap_stdized	5	15	134	130173
VOTP032	VOT	Vorsdonkbos-Turfputten	179633	184781	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.32	12.51	631318_v2014	100% 91E0_vn	100% 91E0_vn	habitatmap_stdized	1	100	1	105	habitatmap_stdized	3	13	134	5748
VOTP033	VOT	Vorsdonkbos-Turfputten	179680	184925	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.16	11.9	658471_v2014	100% 91E0_vm	100% 91E0_vm	habitatmap_stdized	1	100	1	104	habitatmap_stdized	1	11	134	8663
VOTP034	VOT	Vorsdonkbos-Turfputten	179953	184709	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.82	11.835	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	1	70	1	104	habitatmap_stdized	1	11	134	130173
VOTP034	VOT	Vorsdonkbos-Turfputten	179953	184709	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.82	11.835	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	2	20	1	110	habitatmap_stdized	3	13	134	130173
VOTP034	VOT	Vorsdonkbos-Turfputten	179953	184709	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.82	11.835	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	3	10	1	99	habitatmap_stdized	5	15	134	130173
VOTP034	VOT	Vorsdonkbos-Turfputten	179953	184709	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.82	11.835	644217_v2014	60% 7140; 40% 6230_hmo	60% 7140_meso; 40% 6230_hmo	habitatmap_stdized + interpretation	1	60	1	80	habitatmap_stdized + interpretation	1	11	134	3159
VOTP034	VOT	Vorsdonkbos-Turfputten	179953	184709	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.82	11.835	644217_v2014	60% 7140; 40% 6230_hmo	60% 7140_meso; 40% 6230_hmo	habitatmap_stdized + interpretation	2	40	1	51	habitatmap_stdized	4	14	134	3159
VOTP035	VOT	Vorsdonkbos-Turfputten	179897	185139	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.83	11.79	602861_v2014	100% rbbhf	100% rbbhf	habitatmap_stdized	1	100	1	69	habitatmap_stdized	3	13	134	7677
VOTP036	VOT	Vorsdonkbos-Turfputten	180022	184742	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.05	12.72	642004_v2014	70% rbbso; 30% rbbsm	70% rbbso; 30% rbbsm	habitatmap_stdized	1	70	1	110	habitatmap_stdized	3	13	134	6694
VOTP036	VOT	Vorsdonkbos-Turfputten	180022	184742	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.05	12.72	642004_v2014	70% rbbso; 30% rbbsm	70% rbbso; 30% rbbsm	habitatmap_stdized	2	30	1	41	habitatmap_stdized	3	13	134	6694
VOTP037	VOT	Vorsdonkbos-Turfputten	179901	184712	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.69	12.3	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	1	70	1	104	habitatmap_stdized	1	11	134	130173
VOTP037	VOT	Vorsdonkbos-Turfputten	179901	184712	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.69	12.3	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	2	20	1	110	habitatmap_stdized	3	13	134	130173
VOTP037	VOT	Vorsdonkbos-Turfputten	179901	184712	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.69	12.3	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	3	10	1	99	habitatmap_stdized	5	15	134	130173
VOTP038	VOT	Vorsdonkbos-Turfputten	179869	184769	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.78	11.99	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	1	70	1	104	habitatmap_stdized	1	11	134	130173
VOTP038	VOT	Vorsdonkbos-Turfputten	179869	184769	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.78	11.99	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	2	20	1	110	habitatmap_stdized	3	13	134	130173
VOTP038	VOT	Vorsdonkbos-Turfputten	179869	184769	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.78	11.99	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	3	10	1	99	habitatmap_stdized	5	15	134	130173
VOTP039	VOT	Vorsdonkbos-Turfputten	179746	184880	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.15	12.47	620769_v2014	100% rbbhf	100% rbbhf	habitatmap_stdized	1	100	1	69	habitatmap_stdized	3	13	134	6479
VOTP040	VOT	Vorsdonkbos-Turfputten	179671	184860	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.23	12.49	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	1	70	1	104	habitatmap_stdized	1	11	134	130173
VOTP040	VOT	Vorsdonkbos-Turfputten	179671	184860	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.23	12.49	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	2	20	1	110	habitatmap_stdized	3	13	134	130173
VOTP040	VOT	Vorsdonkbos-Turfputten	179671	184860	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.23	12.49	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	3	10	1	99	habitatmap_stdized	5	15	134	130173
VOTP040	VOT	Vorsdonkbos-Turfputten	179671	184860	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.23	12.49	620769_v2014	100% rbbhf	100% rbbhf	habitatmap_stdized	1	100	1	69	habitatmap_stdized	3	13	134	6479
VOTP045	VOT	Vorsdonkbos-Turfputten	179730	185026	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.47	11.81	620684_v2014	70% 6430,rbbhf; 30% 91E0_vn	70% 6430_hf,rbbhf; 30% 91E0_vn	habitatmap_stdized + interpretation	1	70	0	59	habitatmap_stdized + interpretation	3	13	134	35607
VOTP045	VOT	Vorsdonkbos-Turfputten	179730	185026	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.47	11.81	620684_v2014	70% 6430,rbbhf; 30% 91E0_vn	70% 6430_hf,rbbhf; 30% 91E0_vn	habitatmap_stdized + interpretation	1	70	0	69	habitatmap_stdized	3	13	134	35607
VOTP045	VOT	Vorsdonkbos-Turfputten	179730	185026	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.47	11.81	620684_v2014	70% 6430,rbbhf; 30% 91E0_vn	70% 6430_hf,rbbhf; 30% 91E0_vn	habitatmap_stdized + interpretation	2	30	1	105	habitatmap_stdized	3	13	134	35607
VOTP047	VOT	Vorsdonkbos-Turfputten	179783	185162	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.78	11.88	620684_v2014	70% 6430,rbbhf; 30% 91E0_vn	70% 6430_hf,rbbhf; 30% 91E0_vn	habitatmap_stdized + interpretation	1	70	0	59	habitatmap_stdized + interpretation	3	13	134	35607
VOTP047	VOT	Vorsdonkbos-Turfputten	179783	185162	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.78	11.88	620684_v2014	70% 6430,rbbhf; 30% 91E0_vn	70% 6430_hf,rbbhf; 30% 91E0_vn	habitatmap_stdized + interpretation	1	70	0	69	habitatmap_stdized	3	13	134	35607
VOTP047	VOT	Vorsdonkbos-Turfputten	179783	185162	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.78	11.88	620684_v2014	70% 6430,rbbhf; 30% 91E0_vn	70% 6430_hf,rbbhf; 30% 91E0_vn	habitatmap_stdized + interpretation	2	30	1	105	habitatmap_stdized	3	13	134	35607
VOTP049	VOT	Vorsdonkbos-Turfputten	179973	184824	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.62	12.5	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	1	70	1	104	habitatmap_stdized	1	11	134	130173
VOTP049	VOT	Vorsdonkbos-Turfputten	179973	184824	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.62	12.5	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	2	20	1	110	habitatmap_stdized	3	13	134	130173
VOTP049	VOT	Vorsdonkbos-Turfputten	179973	184824	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.62	12.5	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	3	10	1	99	habitatmap_stdized	5	15	134	130173
VOTP051	VOT	Vorsdonkbos-Turfputten	179936	184958	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.42	11.63	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	1	70	1	104	habitatmap_stdized	1	11	134	130173
VOTP051	VOT	Vorsdonkbos-Turfputten	179936	184958	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.42	11.63	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	2	20	1	110	habitatmap_stdized	3	13	134	130173
VOTP051	VOT	Vorsdonkbos-Turfputten	179936	184958	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.42	11.63	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70% 91E0_vm; 20% rbbso; 10% 9190	habitatmap_stdized	3	10	1	99	habitatmap_stdized	5	15	134	130173
VOTP051	VOT	Vorsdonkbos-Turfputten	179936	184958	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.42	11.63	606306_v2014	60% rbbhf; 20% rbbhc; 20% rbbmr	60% rbbhf; 20% rbbhc; 20% rbbmr	habitatmap_stdized	1	60	1	69	habitatmap_stdized	3	13	134	3876
VOTP051	VOT	Vorsdonkbos-Turfputten	179936	184958	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.42	11.63	606306_v2014	60% rbbhf; 20% rbbhc; 20% rbbmr	60% rbbhf; 20% rbbhc; 20% rbbmr	habitatmap_stdized	2	20	1	68	habitatmap_stdized	3	13	134	3876
VOTP051	VOT	Vorsdonkbos-Turfputten	179936	184958	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.42	11.63	606306_v2014	60% rbbhf; 20% rbbhc; 20% rbbmr	60% rbbhf; 20% rbbhc; 20% rbbmr	habitatmap_stdized	3	20	1	88	habitatmap_stdized	2	12	134	3876
VOTP052	VOT	Vorsdonkbos-Turfputten	179845	185118	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.45	11.29	620684_v2014	70% 6430,rbbhf; 30% 91E0_vn	70% 6430_hf,rbbhf; 30% 91E0_vn	habitatmap_stdized + interpretation	1	70	0	59	habitatmap_stdized + interpretation	3	13	134	35607
VOTP052	VOT	Vorsdonkbos-Turfputten	179845	185118	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.45	11.29	620684_v2014	70% 6430,rbbhf; 30% 91E0_vn	70% 6430_hf,rbbhf; 30% 91E0_vn	habitatmap_stdized + interpretation	1	70	0	69	habitatmap_stdized	3	13	134	35607
VOTP052	VOT	Vorsdonkbos-Turfputten	179845	185118	VLD	Gevalideerd	P	Peilbuis/Pi<eb>zometer	1.45	11.29	620684_v2014	70% 6430,rbbhf; 30% 91E0_vn	70% 6430_hf,rbbhf; 30% 91E0_vn	habitatmap_stdized + interpretation	2	30	1	105	habitatmap_stdized	3	13	134	35607
