jaar	mean	p02.5	p50	p97.5	simulatienr	sd
1996	3.30360757717364	2.99063756513929	3.30037295589979	3.63508950391847	8	0.164194808537617
1996	3.25080419748229	2.94329590411404	3.24767528870708	3.57623013618586	9	0.161275648111762
1996	3.33707043892479	3.02117527405899	3.33360064880377	3.67271844963986	10	0.166001952392521
1996	3.33367280723159	3.02377364815217	3.33043122270337	3.66209593539002	11	0.162638070898975
1996	3.26976716664492	2.9603144887128	3.26635545459144	3.59862841540214	12	0.162644925484155
1996	3.32462168042736	3.02024844750183	3.32158139899533	3.64643938294197	13	0.159559229132197
1996	3.29350815355711	2.98368372899599	3.29017667884892	3.62232296164654	14	0.162722108011222
1996	3.32270875421306	3.01193989340429	3.31955538886762	3.6515302796783	15	0.162980896678846
1996	3.30034551335902	2.99017024496418	3.29710644367141	3.6290361453153	16	0.162773355152236
1996	3.30573253191423	2.99863224431214	3.30267811209439	3.63036267403434	17	0.160984063803439
1996	3.28456768977715	2.97201996065093	3.28128898572119	3.61585301320263	18	0.164038104095649
1996	3.30295681797609	2.99848419176039	3.29991614492502	3.62486397405549	19	0.159623290658736
1996	3.29457168978343	2.97965797848892	3.29129026491558	3.62825284584599	20	0.165248285277082
1997	2.98587589353997	2.66932731896425	2.9832027567077	3.31771148218784	1	0.165178075227508
1997	2.9086805027755	2.58448455590204	2.90581668489332	3.24921703401947	2	0.169361626377465
1997	2.9583574223316	2.63735591485762	2.95551599538628	3.29558468807282	3	0.167712795095533
1997	2.93627265500916	2.61394866259787	2.9334045810152	3.27497213123643	4	0.168423363069792
1997	2.9407261208832	2.62586753639977	2.9379018893939	3.27171266084642	5	0.164567364890335
1997	2.99933128127614	2.68023729881092	2.99649487248899	3.33462216206823	6	0.166736489576295
1997	2.96933117150605	2.64855687171172	2.96663270285337	3.30555140044655	7	0.167373843061948
1997	2.99741280576352	2.67561567933985	2.99447319556851	3.33597039667418	8	0.168273723669766
1997	2.95628648103283	2.63820969279744	2.9535169623266	3.29017537381051	9	0.166107761169793
1997	2.98714564678379	2.66145065279911	2.98412192325643	3.3300968359011	10	0.170382440412074
1997	2.98158062837161	2.66174105121494	2.97871355989353	3.31776444791658	11	0.16715821169709
1997	2.93196434794133	2.61008280854383	2.92917492632183	3.26975393549818	12	0.168054504170314
1997	2.95501053044061	2.64133780785547	2.95228181992272	3.28427093839212	13	0.163810469034425
1997	2.96514486370179	2.6441693318207	2.96236770144651	3.30196593088279	14	0.167577260501099
1997	2.92769396327037	2.60754595803821	2.92475250134668	3.26464546367348	15	0.167446848334321
1997	2.9464432371306	2.623658584373	2.94362027207384	3.28534690052783	16	0.168583895789559
1997	2.93655269510998	2.62055711765583	2.93383552691339	3.26807761032543	17	0.164974272669716
1997	2.87735246251183	2.55279716598846	2.87441799078622	3.21866709009557	18	0.169668122209842
1997	2.94360352382123	2.62851485326498	2.94094553657611	3.27389704224444	19	0.164428920205486
1997	2.92328096185477	2.60016458371157	2.92027050211931	3.26356923984954	20	0.169061653718157
1998	2.47916018076695	2.13641525179073	2.47756653856663	2.83108596953238	1	0.177011977594174
1998	2.37524579290073	2.01833593314574	2.37337574724801	2.74290348702611	2	0.184673946839789
1998	2.41964859866391	2.06934707437554	2.41751121032384	2.78223104903334	3	0.181651124244084
1998	2.39627040097104	2.04269687410047	2.39423947262269	2.7615165086288	4	0.183168972089816
1998	2.30055708697076	1.95011143249307	2.29830987757874	2.6639018159145	5	0.181901576301206
1998	2.45302977155896	2.10512062786704	2.45080186926678	2.81372012091156	6	0.180549354833879
1998	2.47820764652315	2.12980799032189	2.47653005245902	2.83631338536825	7	0.180070524587674
1998	2.47576534432339	2.12404371180637	2.47355269407132	2.84020363122022	8	0.182469853962098
1998	2.46418725284599	2.12006251540136	2.46218216095837	2.81985625285189	9	0.178307717031731
1998	2.41723998943396	2.05505946475121	2.41537606410427	2.79017005352121	10	0.187345685869087
