loc_code	area_code	area_name	x	y	loc_validitycode	loc_validity	loc_typecode	loc_typename	polygon_id	description_orig	phab	certain	type	groupnr	rasterid	opp	filterdepth	soilsurf_ost	description	typegroup_name	source	obswell_statecode	obswell_state	measuringref_ost	tubelength	filterlength
VLVP002	VLV	Vloethemveld	61432	205369	2	1	1	1	562413_v2018	50% 4010; 40% 6230_hmo; 9% 6230_hn; 1% 2330_dw	40	1	6230_hmo	4	769	152766	1.18	12.37	50% 4010; 40% 6230_hmo; 9% 6230_hn; 1% 2330_dw	4	1	3	1	12.69	2	1
VLVP003	VLV	Vloethemveld	61390	205192	2	1	1	1	562413_v2018	50% 4010; 40% 6230_hmo; 9% 6230_hn; 1% 2330_dw	50	1	4010	3	769	152766	1.975	12.56	50% 4010; 40% 6230_hmo; 9% 6230_hn; 1% 2330_dw	2	1	3	1	13.24	3.155	1
VLVP003	VLV	Vloethemveld	61390	205192	2	1	1	1	562413_v2018	50% 4010; 40% 6230_hmo; 9% 6230_hn; 1% 2330_dw	40	1	6230_hmo	4	769	152766	1.975	12.56	50% 4010; 40% 6230_hmo; 9% 6230_hn; 1% 2330_dw	4	1	3	1	13.24	3.155	1
VLVP005	VLV	Vloethemveld	61124	204676	2	1	1	1	561015_v2018	60% gh; 40% 6230_hmo	40	1	6230_hmo	4	769	22321	2.43	13.78	60% gh; 40% 6230_hmo	4	1	3	1	14.38	3.53	1
VLVP008	VLV	Vloethemveld	61646	205073	2	1	1	1	562632_v2018	100% 6230_hmo	100	1	6230_hmo	4	769	17130	2.285	12.255	100% 6230_hmo	4	1	3	1	12.4	2.93	1
VLVP009	VLV	Vloethemveld	60988	205325	2	1	1	1	560176_v2018	50% gh; 30% 6230_hn; 20% 6230_hmo	20	1	6230_hmo	4	769	68401	0.8	12.48	50% gh; 30% 6230_hn; 20% 6230_hmo	4	1	3	1	13.27	2.09	1
VLYP001	VLY	De Vloyen	200403	203128	2	1	1	1	617723_v2014	70% 6430,rbbhf; 30% gh	70	0	6430_hf	3	502	39195	1.41	23.913	70% 6430_hf,rbbhf; 30% gh	2	2	3	1	24.103	1.75	0.3
VLYP001	VLY	De Vloyen	200403	203128	2	1	1	1	617723_v2014	70% 6430,rbbhf; 30% gh	70	0	rbbhf	3	502	39195	1.41	23.913	70% 6430_hf,rbbhf; 30% gh	2	2	3	1	24.103	1.75	0.3
VLYP002	VLY	De Vloyen	200441	203057	2	1	1	1	617723_v2014	70% 6430,rbbhf; 30% gh	70	0	6430_hf	3	502	39195	2.67	24.197	70% 6430_hf,rbbhf; 30% gh	2	2	3	1	24.307	2.93	0.3
VLYP002	VLY	De Vloyen	200441	203057	2	1	1	1	617723_v2014	70% 6430,rbbhf; 30% gh	70	0	rbbhf	3	502	39195	2.67	24.197	70% 6430_hf,rbbhf; 30% gh	2	2	3	1	24.307	2.93	0.3
VMMP068	VMM	Grondwaterstandindicator	180002.98	184658.98	NA	NA	NA	NA	578135_v2018	NA	10	NA	9190	5	134	130173	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
VMMP068	VMM	Grondwaterstandindicator	180002.98	184658.98	NA	NA	NA	NA	578135_v2018	NA	70	NA	91E0_vm	1	134	130173	NA	NA	NA	5	NA	NA	NA	NA	NA	NA
VMMP068	VMM	Grondwaterstandindicator	180002.98	184658.98	NA	NA	NA	NA	578135_v2018	NA	20	NA	rbbso	3	134	130173	NA	NA	NA	2	NA	NA	NA	NA	NA	NA
VMMP113	VMM	Grondwaterstandindicator	93483	206661	NA	NA	NA	NA	507277_v2018	NA	100	NA	6430_hf	3	585	1768	NA	NA	NA	2	NA	NA	NA	NA	NA	NA
VMMP113	VMM	Grondwaterstandindicator	93483	206661	NA	NA	NA	NA	507277_v2018	NA	100	NA	rbbhf	3	585	1768	NA	NA	NA	2	NA	NA	NA	NA	NA	NA
VMMP138	VMM	Grondwaterstandindicator	133230	218448	NA	NA	NA	NA	619624_v2014	NA	100	NA	rbbmr	2	617	11294	NA	NA	NA	3	NA	NA	NA	NA	NA	NA
VMMP154	VMM	Grondwaterstandindicator	93961.5	219569.11	NA	NA	NA	NA	450044_v2016	NA	30	NA	rbbmr	2	797	13724	NA	NA	NA	3	NA	NA	NA	NA	NA	NA
VOKP004	VOK	Vallei van de Oude Kale	97564	197818	2	1	1	1	588170_v2014	70% gh; 30% 91E0_vn	30	1	91E0_vn	3	457	5642	1.95	5.79	70% gh; 30% 91E0_vn	2	1	3	1	5.83	2.24	0.5
VOLP003	VOL	De volharding	174808	224666	2	1	1	1	558946_v2014	70% gh; 30% 4010	30	1	4010	3	158	7261	1	27.113	70% gh; 30% 4010	2	1	3	1	27.733	1.77	0.3
VOLP004	VOL	De volharding	174821	224753	2	1	1	1	558811_v2014	60% gh; 40% 4010	40	1	4010	3	158	2342	0.955	26.784	60% gh; 40% 4010	2	1	3	1	28.144	2.465	0.3
VOLP006	VOL	De volharding	174452	224763	2	1	1	1	576161_v2014	70% gh; 30% rbbhc; 0% 6230_hmo	0	1	6230_hmo	4	158	16852	2.985	28.433	70% gh; 30% rbbhc; 0% 6230_hmo	4	1	3	1	28.738	3.44	0.3
VOLP006	VOL	De volharding	174452	224763	2	1	1	1	576161_v2014	70% gh; 30% rbbhc; 0% 6230_hmo	30	1	rbbhc	3	158	16852	2.985	28.433	70% gh; 30% rbbhc; 0% 6230_hmo	2	1	3	1	28.738	3.44	0.3
VOLP007	VOL	De volharding	174451	224763	2	1	1	1	576161_v2014	70% gh; 30% rbbhc; 0% 6230_hmo	0	1	6230_hmo	4	158	16852	0.91	28.52	70% gh; 30% rbbhc; 0% 6230_hmo	4	1	3	1	28.75	1.29	0.3
VOLP007	VOL	De volharding	174451	224763	2	1	1	1	576161_v2014	70% gh; 30% rbbhc; 0% 6230_hmo	30	1	rbbhc	3	158	16852	0.91	28.52	70% gh; 30% rbbhc; 0% 6230_hmo	2	1	3	1	28.75	1.29	0.3
VOLP009	VOL	De volharding	174508	224890	2	1	1	1	663515_v2014	90% gh; 10% rbbhc	10	1	rbbhc	3	158	13849	1.815	28.413	90% gh; 10% rbbhc	2	1	3	1	28.783	2.335	0.3
VORP002	VOR	Vorte Bossen	80174	195884	2	1	1	1	546571_v2018	80% 91E0_va; 20% 91E0_vn	80	1	91E0_va	4	577	16957	2.26	14.83	80% 91E0_va; 20% 91E0_vn	4	1	4	2	14.99	2.42	0
VORP002	VOR	Vorte Bossen	80174	195884	2	1	1	1	546571_v2018	80% 91E0_va; 20% 91E0_vn	20	1	91E0_vn	3	577	16957	2.26	14.83	80% 91E0_va; 20% 91E0_vn	2	1	4	2	14.99	2.42	0
VORP003	VOR	Vorte Bossen	80175	195887	2	1	1	1	546561_v2018	80% 91E0_va; 20% 9160	20	1	9160	4	577	31209	1.62	14.521	80% 91E0_va; 20% 9160	4	1	3	1	15.021	2.37	0.5
VORP003	VOR	Vorte Bossen	80175	195887	2	1	1	1	546561_v2018	80% 91E0_va; 20% 9160	80	1	91E0_va	4	577	31209	1.62	14.521	80% 91E0_va; 20% 9160	4	1	3	1	15.021	2.37	0.5
VORP003	VOR	Vorte Bossen	80175	195887	2	1	1	1	546571_v2018	80% 91E0_va; 20% 91E0_vn	80	1	91E0_va	4	577	16957	1.62	14.521	80% 91E0_va; 20% 91E0_vn	4	1	3	1	15.021	2.37	0.5
VORP003	VOR	Vorte Bossen	80175	195887	2	1	1	1	546571_v2018	80% 91E0_va; 20% 91E0_vn	20	1	91E0_vn	3	577	16957	1.62	14.521	80% 91E0_va; 20% 91E0_vn	2	1	3	1	15.021	2.37	0.5
VORP004	VOR	Vorte Bossen	80176	195892	2	1	1	1	546561_v2018	80% 91E0_va; 20% 9160	20	1	9160	4	577	31209	1.771	14.552	80% 91E0_va; 20% 9160	4	1	4	2	15.181	2.4	0
VORP004	VOR	Vorte Bossen	80176	195892	2	1	1	1	546561_v2018	80% 91E0_va; 20% 9160	80	1	91E0_va	4	577	31209	1.771	14.552	80% 91E0_va; 20% 9160	4	1	4	2	15.181	2.4	0
VORP005	VOR	Vorte Bossen	80177	195898	2	1	1	1	546561_v2018	80% 91E0_va; 20% 9160	20	1	9160	4	577	31209	1.777	14.506	80% 91E0_va; 20% 9160	4	1	4	2	14.779	2.05	0
VORP005	VOR	Vorte Bossen	80177	195898	2	1	1	1	546561_v2018	80% 91E0_va; 20% 9160	80	1	91E0_va	4	577	31209	1.777	14.506	80% 91E0_va; 20% 9160	4	1	4	2	14.779	2.05	0
VORP006	VOR	Vorte Bossen	80181	195914	2	1	1	1	546561_v2018	80% 91E0_va; 20% 9160	20	1	9160	4	577	31209	1.903	14.539	80% 91E0_va; 20% 9160	4	1	3	1	14.801	2.415	0.5
VORP006	VOR	Vorte Bossen	80181	195914	2	1	1	1	546561_v2018	80% 91E0_va; 20% 9160	80	1	91E0_va	4	577	31209	1.903	14.539	80% 91E0_va; 20% 9160	4	1	3	1	14.801	2.415	0.5
VOSP002	VOS	Vossenhol	109422	167841	2	1	1	1	465878_v2014	70% gh; 30% rbbhc	30	1	rbbhc	3	985	27117	1.67	61.467	70% gh; 30% rbbhc	2	1	4	2	61.807	2.16	0.3
VOTP001	VOT	Vorsdonkbos-Turfputten	179852	184577	2	1	1	1	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	10	1	9190	5	134	130173	1.45	12.152	70% 91E0_vm; 20% rbbso; 10% 9190	1	1	3	1	12.582	2.03	0.3
VOTP001	VOT	Vorsdonkbos-Turfputten	179852	184577	2	1	1	1	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70	1	91E0_vm	1	134	130173	1.45	12.152	70% 91E0_vm; 20% rbbso; 10% 9190	5	1	3	1	12.582	2.03	0.3
VOTP001	VOT	Vorsdonkbos-Turfputten	179852	184577	2	1	1	1	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	20	1	rbbso	3	134	130173	1.45	12.152	70% 91E0_vm; 20% rbbso; 10% 9190	2	1	3	1	12.582	2.03	0.3
VOTP001	VOT	Vorsdonkbos-Turfputten	179852	184577	2	1	1	1	599305_v2014	70% 6410_mo; 30% 7140	70	1	6410_mo	3	134	2925	1.45	12.152	70% 6410_mo; 30% 7140_meso	2	2	3	1	12.582	2.03	0.3
VOTP001	VOT	Vorsdonkbos-Turfputten	179852	184577	2	1	1	1	599305_v2014	70% 6410_mo; 30% 7140	30	1	7140_meso	1	134	2925	1.45	12.152	70% 6410_mo; 30% 7140_meso	5	2	3	1	12.582	2.03	0.3
VOTP003	VOT	Vorsdonkbos-Turfputten	179848	184688	2	1	1	1	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	10	1	9190	5	134	130173	1.01	11.75	70% 91E0_vm; 20% rbbso; 10% 9190	1	1	3	1	12.16	1.57	0.3
VOTP003	VOT	Vorsdonkbos-Turfputten	179848	184688	2	1	1	1	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70	1	91E0_vm	1	134	130173	1.01	11.75	70% 91E0_vm; 20% rbbso; 10% 9190	5	1	3	1	12.16	1.57	0.3
VOTP003	VOT	Vorsdonkbos-Turfputten	179848	184688	2	1	1	1	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	20	1	rbbso	3	134	130173	1.01	11.75	70% 91E0_vm; 20% rbbso; 10% 9190	2	1	3	1	12.16	1.57	0.3
VOTP005	VOT	Vorsdonkbos-Turfputten	179682	184696	2	1	1	1	612758_v2014	70% 6430,rbbhf; 30% 7140,rbbms	70	0	6430_hf	3	134	2408	0.95	11.71	70% 6430_hf,rbbhf; 30% 7140_meso,rbbms	2	2	4	2	11.85	1.24	0.3
VOTP005	VOT	Vorsdonkbos-Turfputten	179682	184696	2	1	1	1	612758_v2014	70% 6430,rbbhf; 30% 7140,rbbms	30	0	7140_meso	1	134	2408	0.95	11.71	70% 6430_hf,rbbhf; 30% 7140_meso,rbbms	5	2	4	2	11.85	1.24	0.3
VOTP005	VOT	Vorsdonkbos-Turfputten	179682	184696	2	1	1	1	612758_v2014	70% 6430,rbbhf; 30% 7140,rbbms	70	0	rbbhf	3	134	2408	0.95	11.71	70% 6430_hf,rbbhf; 30% 7140_meso,rbbms	2	2	4	2	11.85	1.24	0.3
VOTP005	VOT	Vorsdonkbos-Turfputten	179682	184696	2	1	1	1	612758_v2014	70% 6430,rbbhf; 30% 7140,rbbms	30	0	rbbms	2	134	2408	0.95	11.71	70% 6430_hf,rbbhf; 30% 7140_meso,rbbms	3	2	4	2	11.85	1.24	0.3
VOTP006	VOT	Vorsdonkbos-Turfputten	179682	184695	2	1	1	1	612758_v2014	70% 6430,rbbhf; 30% 7140,rbbms	70	0	6430_hf	3	134	2408	2.1	11.72	70% 6430_hf,rbbhf; 30% 7140_meso,rbbms	2	2	4	2	12.4	2.93	0.3
VOTP006	VOT	Vorsdonkbos-Turfputten	179682	184695	2	1	1	1	612758_v2014	70% 6430,rbbhf; 30% 7140,rbbms	30	0	7140_meso	1	134	2408	2.1	11.72	70% 6430_hf,rbbhf; 30% 7140_meso,rbbms	5	2	4	2	12.4	2.93	0.3
VOTP006	VOT	Vorsdonkbos-Turfputten	179682	184695	2	1	1	1	612758_v2014	70% 6430,rbbhf; 30% 7140,rbbms	70	0	rbbhf	3	134	2408	2.1	11.72	70% 6430_hf,rbbhf; 30% 7140_meso,rbbms	2	2	4	2	12.4	2.93	0.3
VOTP006	VOT	Vorsdonkbos-Turfputten	179682	184695	2	1	1	1	612758_v2014	70% 6430,rbbhf; 30% 7140,rbbms	30	0	rbbms	2	134	2408	2.1	11.72	70% 6430_hf,rbbhf; 30% 7140_meso,rbbms	3	2	4	2	12.4	2.93	0.3
VOTP007	VOT	Vorsdonkbos-Turfputten	179789	184803	2	1	1	1	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	10	1	9190	5	134	130173	0.81	11.9	70% 91E0_vm; 20% rbbso; 10% 9190	1	1	4	2	11.97	1.03	0.3
VOTP007	VOT	Vorsdonkbos-Turfputten	179789	184803	2	1	1	1	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70	1	91E0_vm	1	134	130173	0.81	11.9	70% 91E0_vm; 20% rbbso; 10% 9190	5	1	4	2	11.97	1.03	0.3
VOTP007	VOT	Vorsdonkbos-Turfputten	179789	184803	2	1	1	1	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	20	1	rbbso	3	134	130173	0.81	11.9	70% 91E0_vm; 20% rbbso; 10% 9190	2	1	4	2	11.97	1.03	0.3
VOTP008	VOT	Vorsdonkbos-Turfputten	179789	184804	2	1	1	1	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	10	1	9190	5	134	130173	1.98	11.91	70% 91E0_vm; 20% rbbso; 10% 9190	1	1	4	2	12.13	2.35	0.3
VOTP008	VOT	Vorsdonkbos-Turfputten	179789	184804	2	1	1	1	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70	1	91E0_vm	1	134	130173	1.98	11.91	70% 91E0_vm; 20% rbbso; 10% 9190	5	1	4	2	12.13	2.35	0.3
VOTP008	VOT	Vorsdonkbos-Turfputten	179789	184804	2	1	1	1	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	20	1	rbbso	3	134	130173	1.98	11.91	70% 91E0_vm; 20% rbbso; 10% 9190	2	1	4	2	12.13	2.35	0.3
VOTP012	VOT	Vorsdonkbos-Turfputten	179013	184678	2	1	1	1	599444_v2014	70% 6230,6410; 30% 7140,rbbms	70	0	6410_mo	3	134	5601	1.91	11.891	70% 6230,6410_mo; 30% 7140_meso,rbbms	2	2	3	1	12.261	2.28	0
VOTP012	VOT	Vorsdonkbos-Turfputten	179013	184678	2	1	1	1	599444_v2014	70% 6230,6410; 30% 7140,rbbms	30	0	7140_meso	1	134	5601	1.91	11.891	70% 6230,6410_mo; 30% 7140_meso,rbbms	5	2	3	1	12.261	2.28	0
VOTP012	VOT	Vorsdonkbos-Turfputten	179013	184678	2	1	1	1	599444_v2014	70% 6230,6410; 30% 7140,rbbms	30	0	rbbms	2	134	5601	1.91	11.891	70% 6230,6410_mo; 30% 7140_meso,rbbms	3	2	3	1	12.261	2.28	0
VOTP017	VOT	Vorsdonkbos-Turfputten	180064	184778	2	1	1	1	642004_v2014	70% rbbso; 30% rbbsm	30	1	rbbsm	3	134	6694	0.9	11.89	70% rbbso; 30% rbbsm	2	1	3	1	12.4	1.56	0.3
VOTP017	VOT	Vorsdonkbos-Turfputten	180064	184778	2	1	1	1	642004_v2014	70% rbbso; 30% rbbsm	70	1	rbbso	3	134	6694	0.9	11.89	70% rbbso; 30% rbbsm	2	1	3	1	12.4	1.56	0.3
VOTP017	VOT	Vorsdonkbos-Turfputten	180064	184778	2	1	1	1	644632_v2014	70% 7140_meso; 30% 6230_hmo	30	1	6230_hmo	4	134	5276	0.9	11.89	70% 7140_meso; 30% 6230_hmo	4	1	3	1	12.4	1.56	0.3
VOTP017	VOT	Vorsdonkbos-Turfputten	180064	184778	2	1	1	1	644632_v2014	70% 7140_meso; 30% 6230_hmo	70	1	7140_meso	1	134	5276	0.9	11.89	70% 7140_meso; 30% 6230_hmo	5	1	3	1	12.4	1.56	0.3
VOTP018	VOT	Vorsdonkbos-Turfputten	180063	184779	2	1	1	1	642004_v2014	70% rbbso; 30% rbbsm	30	1	rbbsm	3	134	6694	2.04	11.91	70% rbbso; 30% rbbsm	2	1	4	2	12.43	2.71	0.3
VOTP018	VOT	Vorsdonkbos-Turfputten	180063	184779	2	1	1	1	642004_v2014	70% rbbso; 30% rbbsm	70	1	rbbso	3	134	6694	2.04	11.91	70% rbbso; 30% rbbsm	2	1	4	2	12.43	2.71	0.3
VOTP020	VOT	Vorsdonkbos-Turfputten	180097	184819	2	1	1	1	644632_v2014	70% 7140_meso; 30% 6230_hmo	30	1	6230_hmo	4	134	5276	1.12	12.13	70% 7140_meso; 30% 6230_hmo	4	1	3	1	12.4	1.54	0.3
VOTP020	VOT	Vorsdonkbos-Turfputten	180097	184819	2	1	1	1	644632_v2014	70% 7140_meso; 30% 6230_hmo	70	1	7140_meso	1	134	5276	1.12	12.13	70% 7140_meso; 30% 6230_hmo	5	1	3	1	12.4	1.54	0.3
VOTP020	VOT	Vorsdonkbos-Turfputten	180097	184819	2	1	1	1	645152_v2014	70% 91E0_vm; 30% rbbsm	70	1	91E0_vm	1	134	5169	1.12	12.13	70% 91E0_vm; 30% rbbsm	5	1	3	1	12.4	1.54	0.3
VOTP020	VOT	Vorsdonkbos-Turfputten	180097	184819	2	1	1	1	645152_v2014	70% 91E0_vm; 30% rbbsm	30	1	rbbsm	3	134	5169	1.12	12.13	70% 91E0_vm; 30% rbbsm	2	1	3	1	12.4	1.54	0.3
VOTP021	VOT	Vorsdonkbos-Turfputten	180052	184882	2	1	1	1	644632_v2014	70% 7140_meso; 30% 6230_hmo	30	1	6230_hmo	4	134	5276	1.03	11.69	70% 7140_meso; 30% 6230_hmo	4	1	4	2	12.05	1.54	0.3
VOTP021	VOT	Vorsdonkbos-Turfputten	180052	184882	2	1	1	1	644632_v2014	70% 7140_meso; 30% 6230_hmo	70	1	7140_meso	1	134	5276	1.03	11.69	70% 7140_meso; 30% 6230_hmo	5	1	4	2	12.05	1.54	0.3
VOTP021	VOT	Vorsdonkbos-Turfputten	180052	184882	2	1	1	1	656987_v2014	100% 91E0_vo	100	1	91E0_vo	1	134	1715	1.03	11.69	100% 91E0_vo	5	1	4	2	12.05	1.54	0.3
VOTP022	VOT	Vorsdonkbos-Turfputten	179999	184980	2	1	1	1	599395_v2014	60% 6410_ve; 40% rbbms	60	1	6410_ve	3	134	4685	1.04	11.5	60% 6410_ve; 40% rbbms	2	1	4	2	11.64	1.33	0.3
VOTP022	VOT	Vorsdonkbos-Turfputten	179999	184980	2	1	1	1	599395_v2014	60% 6410_ve; 40% rbbms	40	1	rbbms	2	134	4685	1.04	11.5	60% 6410_ve; 40% rbbms	3	1	4	2	11.64	1.33	0.3
VOTP022	VOT	Vorsdonkbos-Turfputten	179999	184980	2	1	1	1	602861_v2014	100% rbbhf	100	1	rbbhf	3	134	7677	1.04	11.5	100% rbbhf	2	1	4	2	11.64	1.33	0.3
VOTP023	VOT	Vorsdonkbos-Turfputten	179922	185072	2	1	1	1	602861_v2014	100% rbbhf	100	1	rbbhf	3	134	7677	1.06	11.33	100% rbbhf	2	1	4	2	11.75	1.63	0.3
VOTP024	VOT	Vorsdonkbos-Turfputten	179864	185196	2	1	1	1	601794_v2014	70% rbbhf,bos; 30% gh	70	0	rbbhf	3	134	32931	1.24	11.23	70% rbbhf,bos; 30% gh	2	1	4	2	11.66	1.82	0.3
VOTP024	VOT	Vorsdonkbos-Turfputten	179864	185196	2	1	1	1	620684_v2014	70% 6430,rbbhf; 30% 91E0_vn	70	0	6430_hf	3	134	35607	1.24	11.23	70% 6430_hf,rbbhf; 30% 91E0_vn	2	2	4	2	11.66	1.82	0.3
VOTP024	VOT	Vorsdonkbos-Turfputten	179864	185196	2	1	1	1	620684_v2014	70% 6430,rbbhf; 30% 91E0_vn	30	1	91E0_vn	3	134	35607	1.24	11.23	70% 6430_hf,rbbhf; 30% 91E0_vn	2	2	4	2	11.66	1.82	0.3
VOTP024	VOT	Vorsdonkbos-Turfputten	179864	185196	2	1	1	1	620684_v2014	70% 6430,rbbhf; 30% 91E0_vn	70	0	rbbhf	3	134	35607	1.24	11.23	70% 6430_hf,rbbhf; 30% 91E0_vn	2	2	4	2	11.66	1.82	0.3
VOTP025	VOT	Vorsdonkbos-Turfputten	179831	185255	2	1	1	1	620684_v2014	70% 6430,rbbhf; 30% 91E0_vn	70	0	6430_hf	3	134	35607	1.42	11.35	70% 6430_hf,rbbhf; 30% 91E0_vn	2	2	4	2	12.11	2.33	0.3
VOTP025	VOT	Vorsdonkbos-Turfputten	179831	185255	2	1	1	1	620684_v2014	70% 6430,rbbhf; 30% 91E0_vn	30	1	91E0_vn	3	134	35607	1.42	11.35	70% 6430_hf,rbbhf; 30% 91E0_vn	2	2	4	2	12.11	2.33	0.3
VOTP025	VOT	Vorsdonkbos-Turfputten	179831	185255	2	1	1	1	620684_v2014	70% 6430,rbbhf; 30% 91E0_vn	70	0	rbbhf	3	134	35607	1.42	11.35	70% 6430_hf,rbbhf; 30% 91E0_vn	2	2	4	2	12.11	2.33	0.3
VOTP026	VOT	Vorsdonkbos-Turfputten	179741	184948	2	1	1	1	658471_v2014	100% 91E0_vm	100	1	91E0_vm	1	134	8663	0.94	11.63	100% 91E0_vm	5	1	4	2	12.04	1.5	0.3
VOTP027	VOT	Vorsdonkbos-Turfputten	180031	184922	2	1	1	1	599395_v2014	60% 6410_ve; 40% rbbms	60	1	6410_ve	3	134	4685	1.28	11.21	60% 6410_ve; 40% rbbms	2	1	4	2	11.42	1.64	0.3
VOTP027	VOT	Vorsdonkbos-Turfputten	180031	184922	2	1	1	1	599395_v2014	60% 6410_ve; 40% rbbms	40	1	rbbms	2	134	4685	1.28	11.21	60% 6410_ve; 40% rbbms	3	1	4	2	11.42	1.64	0.3
VOTP027	VOT	Vorsdonkbos-Turfputten	180031	184922	2	1	1	1	653150_v2014	80% 91E0_vnvm; 20% rbbms	80	0	91E0_vm	1	134	7325	1.28	11.21	80% 91E0_vnvm; 20% rbbms	5	1	4	2	11.42	1.64	0.3
VOTP027	VOT	Vorsdonkbos-Turfputten	180031	184922	2	1	1	1	653150_v2014	80% 91E0_vnvm; 20% rbbms	80	0	91E0_vn	3	134	7325	1.28	11.21	80% 91E0_vnvm; 20% rbbms	2	1	4	2	11.42	1.64	0.3
VOTP027	VOT	Vorsdonkbos-Turfputten	180031	184922	2	1	1	1	653150_v2014	80% 91E0_vnvm; 20% rbbms	20	1	rbbms	2	134	7325	1.28	11.21	80% 91E0_vnvm; 20% rbbms	3	1	4	2	11.42	1.64	0.3
VOTP028	VOT	Vorsdonkbos-Turfputten	179624	184508	2	1	1	1	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	10	1	9190	5	134	130173	0.89	11.8	70% 91E0_vm; 20% rbbso; 10% 9190	1	1	4	2	12.12	1.36	0.3
VOTP028	VOT	Vorsdonkbos-Turfputten	179624	184508	2	1	1	1	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70	1	91E0_vm	1	134	130173	0.89	11.8	70% 91E0_vm; 20% rbbso; 10% 9190	5	1	4	2	12.12	1.36	0.3
VOTP028	VOT	Vorsdonkbos-Turfputten	179624	184508	2	1	1	1	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	20	1	rbbso	3	134	130173	0.89	11.8	70% 91E0_vm; 20% rbbso; 10% 9190	2	1	4	2	12.12	1.36	0.3
VOTP029	VOT	Vorsdonkbos-Turfputten	179661	184551	2	1	1	1	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	10	1	9190	5	134	130173	0.61	11.95	70% 91E0_vm; 20% rbbso; 10% 9190	1	1	4	2	12.74	1.55	0.3
VOTP029	VOT	Vorsdonkbos-Turfputten	179661	184551	2	1	1	1	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70	1	91E0_vm	1	134	130173	0.61	11.95	70% 91E0_vm; 20% rbbso; 10% 9190	5	1	4	2	12.74	1.55	0.3
VOTP029	VOT	Vorsdonkbos-Turfputten	179661	184551	2	1	1	1	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	20	1	rbbso	3	134	130173	0.61	11.95	70% 91E0_vm; 20% rbbso; 10% 9190	2	1	4	2	12.74	1.55	0.3
VOTP030	VOT	Vorsdonkbos-Turfputten	179839	184848	2	1	1	1	528756_v2018	70% rbbhc; 30% 7140	30	1	7140_meso	1	134	2394	1.18	11.32	70% rbbhc; 30% 7140_meso	5	2	4	2	11.55	1.56	0.3
VOTP030	VOT	Vorsdonkbos-Turfputten	179839	184848	2	1	1	1	528756_v2018	70% rbbhc; 30% 7140	70	1	rbbhc	3	134	2394	1.18	11.32	70% rbbhc; 30% 7140_meso	2	2	4	2	11.55	1.56	0.3
VOTP030	VOT	Vorsdonkbos-Turfputten	179839	184848	2	1	1	1	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	10	1	9190	5	134	130173	1.18	11.32	70% 91E0_vm; 20% rbbso; 10% 9190	1	1	4	2	11.55	1.56	0.3
VOTP030	VOT	Vorsdonkbos-Turfputten	179839	184848	2	1	1	1	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70	1	91E0_vm	1	134	130173	1.18	11.32	70% 91E0_vm; 20% rbbso; 10% 9190	5	1	4	2	11.55	1.56	0.3
VOTP030	VOT	Vorsdonkbos-Turfputten	179839	184848	2	1	1	1	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	20	1	rbbso	3	134	130173	1.18	11.32	70% 91E0_vm; 20% rbbso; 10% 9190	2	1	4	2	11.55	1.56	0.3
VOTP031	VOT	Vorsdonkbos-Turfputten	179632	184710	2	1	1	1	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	10	1	9190	5	134	130173	0.86	11.66	70% 91E0_vm; 20% rbbso; 10% 9190	1	1	4	2	12.01	1.36	0.3
VOTP031	VOT	Vorsdonkbos-Turfputten	179632	184710	2	1	1	1	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	70	1	91E0_vm	1	134	130173	0.86	11.66	70% 91E0_vm; 20% rbbso; 10% 9190	5	1	4	2	12.01	1.36	0.3
VOTP031	VOT	Vorsdonkbos-Turfputten	179632	184710	2	1	1	1	578135_v2018	70% 91E0_vm; 20% rbbso; 10% 9190	20	1	rbbso	3	134	130173	0.86	11.66	70% 91E0_vm; 20% rbbso; 10% 9190	2	1	4	2	12.01	1.36	0.3
