jaar	gem_jaar_t	var_sim	og_jaar_t	bg_jaar_t	gem_jaar	og_jaar	bg_jaar	droogte_ind_j	droogte_ind_j_var	lcl	ucl	tijdvenster
2007	3.51967774629593	0.00257700677783285	3.4201798607017	3.61917563189016	33.7735430606621	30.5749137519744	37.3068006053407	34.898275862069	7.28854835513278	29.6068027816236	40.1897489425143	6
2007	3.45666086673737	0.00223429290169078	3.36401498387614	3.54930674959859	31.7109125694442	28.9050113695442	34.7891915049191	32.65	5.54060814193629	28.0364546996846	37.2635453003154	8
2007	3.38600202798843	0.00223237094711284	3.29339600102243	3.47860805495444	29.5475853948856	26.9341770106836	32.4145713574894	30.3405172413793	4.20806924974446	26.3198557498063	34.3611787329523	10
2007	3.35865288972855	0.00201605477462977	3.27064791247034	3.44665786698675	28.7504347747365	26.3283923119567	31.3952895392324	29.8801724137931	2.57455380238647	26.7352708434339	33.0250739841523	20
2007	3.3523005604744	0.00197087190130039	3.26528733449101	3.43931378645778	28.5683813905523	26.1876345205221	31.1655645963926	29.6474137931034	2.33097838047854	26.6549755654292	32.6398520207777	30
2008	3.71383337974548	0.00356813091356822	3.5967550652822	3.83091169420877	41.0107152346425	36.4796680362854	46.1045523326587	9.73103448275862	9.2466973319148	3.7709914904402	15.691077475077	0
2008	3.49515924453735	0.00752672669296096	3.32511609335602	3.66520239571869	32.9555355241778	27.8022261090561	39.0640417578496	9.83448275862069	8.58468260425141	4.09175547165222	15.5772100455892	2
2008	3.36057585477829	0.00444140029140351	3.22995394482649	3.49119776473009	28.8057740466634	25.2784927387845	32.8252410854512	21.3491379310345	6.68202777864697	16.2826127002229	26.4156631618461	4
2008	3.48560172319412	0.00301840208432305	3.37791935023023	3.59328409615802	32.6420626878989	29.3097243556188	36.3532677275575	27.5827586206897	6.33106932014936	22.6510818368477	32.5144354045316	6
2008	3.47999768257141	0.00248533383677827	3.38228556220056	3.57770980294226	32.459646852863	29.4379766094625	35.7914773759927	28.5396551724138	5.3134652251914	24.0216680089642	33.0576423358634	8
2008	3.41112830638885	0.00246495807155437	3.31381755195912	3.50843906081859	30.2994120000734	27.4898694168165	33.3960977998894	27.4172413793103	4.19138598577299	23.4045579376537	31.429924820967	10
2008	3.34854644536972	0.00209613287118175	3.25881069977226	3.43828219096718	28.4613334593079	26.01857483745	31.1334309178216	27.7896551724138	2.44815215804076	24.7229270575772	30.8563832872504	20
2008	3.33877155780792	0.00199490400775085	3.25122943516873	3.42631368044712	28.1844824231459	25.82206696728	30.7630311108396	27.9844827586207	2.11836040010848	25.1317834556698	30.8371820615716	30
2009	3.73930068016052	0.00355702820507757	3.62240465990052	3.85619670042052	42.0685604968472	37.4274600109335	47.2851692783828	72.7344827586207	25.3801965079166	62.8602454258029	82.6087200914385	0
2009	3.68917918205261	0.00480717977150872	3.55328487823443	3.82507348587079	40.0119909144633	34.9278630275614	45.8361685533348	51.3870689655172	15.4160921756681	43.6914559488664	59.0826819821681	2
2009	3.52318897247314	0.00342591585059709	3.40846757807936	3.63791036686693	33.8923380451346	30.2189006537113	38.0123218686515	38.1206896551724	9.86990216325594	31.9630751698085	44.2783041405364	4
2009	3.55910011529922	0.00264124349105676	3.45836977729104	3.65983045330741	35.1315685551419	31.765150012871	38.8547546177032	37.875	8.49434342209567	32.1625688459008	43.5874311540992	6
2009	3.55851060152054	0.00221565522952175	3.46625193726763	3.65076926577345	35.1108641147878	32.0165173643711	38.5042746797614	38.2025862068966	7.46840156090285	32.8462244345398	43.5589479792533	8
2009	3.50594829320908	0.00214483551929998	3.41517605003451	3.59672053638364	33.3130193886643	30.4223048039548	36.4784084552745	36.0181034482759	6.05053373438054	31.1969282394708	40.8392786570809	10
2009	3.4028412103653	0.00198091750782503	3.31560651143155	3.49007590929904	30.049355415905	27.5390916943079	32.7884365590029	31.6681034482759	3.09210506758871	28.2215644846707	35.1146424118811	20
2009	3.39558219909668	0.00192321915252947	3.30962733479944	3.48153706339392	29.8320165931644	27.3749218900048	32.5096530901802	31.4112068965517	2.51306393026264	28.3040882321784	34.518325560925	30
2010	3.76485854387283	0.00372719957154298	3.64519898565018	3.88451810209548	43.1576005210239	38.2903913319637	48.643495611847	51.9327586206897	10.9025615391034	45.4610292993552	58.4044879420241	0
2010	3.80440279245377	0.00459089105880331	3.67160080793735	3.93720477697018	44.8984284244841	39.3147909428023	51.2750755287325	58.5534482758621	10.4810426705885	52.208058333287	64.8988382184371	2
2010	3.70570310354233	0.0032316341067281	3.59428207507639	3.81712413200826	40.6786385592671	36.3895656316225	45.4732450446596	45.15	8.37334694494858	39.4783997299074	50.8216002700926	4
2010	3.64718886613846	0.0025146133686884	3.54890286145237	3.74547487082454	38.3666604926545	34.7751433999763	42.3291033031259	42.0689655172414	7.53668252080856	36.688173793718	47.4497572407648	6
