mean	sd	p02.5	p50	p97.5	jaar	simulatienr	intercept
3.68434262275696	0.067139558494091	3.55540457419556	3.68336528417748	3.81875479589674	1989	10	3.70199537277222
3.64719200134277	0.0709153935313225	3.50982467949722	3.64658230128414	3.7879906715571	1989	11	3.68804025650024
3.72624969482422	0.0710107982158661	3.58987262416069	3.72518225868053	3.86860150167715	1989	12	3.68760991096497
3.65918350219727	0.0683700665831566	3.52558173895028	3.65899678058351	3.79394529219375	1989	13	3.72119665145874
3.65177631378174	0.0709718316793442	3.51415359916731	3.65122422055691	3.79253168862217	1989	14	3.70295977592468
3.66981959342957	0.0699461176991463	3.53413691431648	3.66930143219275	3.80846105064628	1989	15	3.71337366104126
3.65888285636902	0.0687578842043877	3.52476347903866	3.65860194576974	3.79467040706915	1989	16	3.70851516723633
3.66309380531311	0.0688132494688034	3.52957039532649	3.66259159797664	3.79945640656021	1989	17	3.71745824813843
3.68077063560486	0.0690038949251175	3.54751430494815	3.68000986080986	3.81833193381899	1989	18	3.67099618911743
3.70295357704163	0.0671400427818298	3.57293355016064	3.7023588659053	3.83634702124546	1989	19	3.72992753982544
3.67920517921448	0.068216934800148	3.54691007795911	3.67864240492676	3.81460864824906	1989	20	3.7100567817688
3.64389801025391	0.0642316192388535	3.51925199019233	3.64343975328894	3.77123325902897	1990	1	3.7223174571991
3.71161437034607	0.0650578141212463	3.58673556805044	3.71064370221556	3.8423856528334	1990	2	3.70737457275391
3.65892910957336	0.0653478875756264	3.53197492850706	3.65849149456148	3.78833575315619	1990	3	3.71592688560486
3.61276364326477	0.0660598501563072	3.48556424868794	3.61190821305153	3.74459324857217	1990	4	3.69567036628723
3.65678930282593	0.0651633068919182	3.53050915517209	3.65621204629599	3.78629707825346	1990	5	3.69287395477295
3.65375065803528	0.065223403275013	3.52708512093035	3.6532693825477	3.78311627892317	1990	6	3.72149610519409
3.66312551498413	0.0649039968848228	3.53684083446296	3.66274168808083	3.7915692301091	1990	7	3.71941351890564
3.67545485496521	0.0651145800948143	3.54930604536589	3.67485941629705	3.80491291832178	1990	8	3.73004460334778
3.66517639160156	0.0649130046367645	3.53982333975782	3.66444060368815	3.79483937938452	1990	9	3.67714214324951
3.68291473388672	0.0640039667487144	3.56048903342043	3.6818081890879	3.81135713854562	1990	10	3.70199537277222
3.67062067985535	0.0746799036860466	3.52936711444668	3.66879482060768	3.82072420363906	1990	11	3.68804025650024
3.75410914421082	0.070889800786972	3.62090188545295	3.75182312483796	3.89988357778022	1990	12	3.68760991096497
3.65995192527771	0.0649835392832756	3.53268062799528	3.65985941664247	3.78784973470804	1990	13	3.72119665145874
3.65032029151917	0.0676715224981308	3.5190977015092	3.64980503449691	3.78449474664517	1990	14	3.70295977592468
3.66233706474304	0.065123438835144	3.53570286619204	3.66192480528356	3.7913079369356	1990	15	3.71337366104126
3.65775680541992	0.0654342323541641	3.53021246417607	3.65742375931312	3.78722583801182	1990	16	3.70851516723633
3.65760207176208	0.0648272857069969	3.53154750449825	3.65719390393993	3.78591404185929	1990	17	3.71745824813843
3.70964479446411	0.0677061825990677	3.58083322029047	3.70814049219583	3.84702421651466	1990	18	3.67099618911743
3.69335031509399	0.0632098764181137	3.57075681411146	3.69284842310823	3.81879085604825	1990	19	3.72992753982544
3.67267942428589	0.0644668489694595	3.5475591070315	3.67219065456052	3.80055041577539	1990	20	3.7100567817688
3.63665008544922	0.0611439384520054	3.51797488756512	3.63618864935561	3.75794758040748	1991	1	3.7223174571991
3.69785332679749	0.0628221929073334	3.57730364093533	3.696887443827	3.82425849032889	1991	2	3.70737457275391
3.65210509300232	0.0624243579804897	3.53102936658867	3.65159178992707	3.77604688312887	1991	3	3.71592688560486
3.60690093040466	0.0622674971818924	3.48680876588523	3.6061443929319	3.73112500680708	1991	4	3.69567036628723
3.64647531509399	0.062155656516552	3.52621890962186	3.64583258774099	3.77030404906605	1991	5	3.69287395477295
3.64825415611267	0.0622661523520947	3.52742899974014	3.64775971080652	3.77192198926541	1991	6	3.72149610519409
3.6562283039093	0.0619722902774811	3.53556325757995	3.65588619334482	3.77883320415023	1991	7	3.71941351890564
3.66519451141357	0.0619684085249901	3.54517391290908	3.66460314496687	3.78856925309785	1991	8	3.73004460334778
3.66444277763367	0.0632431730628014	3.54268751845531	3.66356945172019	3.79134093881205	1991	9	3.67714214324951
3.67255568504333	0.0613483749330044	3.55555461439986	3.67136799552592	3.79601455276216	1991	10	3.70199537277222
3.67454552650452	0.0753888040781021	3.53423466434854	3.67178914887237	3.82758546713604	1991	11	3.68804025650024
3.74525761604309	0.0681157857179642	3.61628528646023	3.74347574617401	3.88437537499494	1991	12	3.68760991096497
3.65446853637695	0.0625982731580734	3.53175262073637	3.65441219313362	3.77767835478129	1991	13	3.72119665145874
3.64426398277283	0.0644631311297417	3.51946538609627	3.64365950041959	3.77250401593446	1991	14	3.70295977592468
3.65194368362427	0.0609375610947609	3.53343878645897	3.65152928623632	3.77275921171432	1991	15	3.71337366104126
3.64975571632385	0.0630071684718132	3.52706952671586	3.64936227702238	3.7747809468574	1991	16	3.70851516723633
3.64845252037048	0.0613573268055916	3.52919338364754	3.64804026317102	3.77002967759596	1991	17	3.71745824813843
3.70682978630066	0.0662612393498421	3.58082991937388	3.70532670638026	3.84143420910013	1991	18	3.67099618911743
3.68007373809814	0.0599580965936184	3.56366275759367	3.67961231279549	3.79907517115317	1991	19	3.72992753982544
3.66162109375	0.0612476468086243	3.5427454499486	3.66112864436075	3.78323888759903	1991	20	3.7100567817688
3.62704825401306	0.0586550012230873	3.51319157676087	3.62658513132282	3.74349098594475	1992	1	3.7223174571991
3.67566871643066	0.060916967689991	3.55809647806227	3.67498113213775	3.79739100203951	1992	2	3.70737457275391
3.6417555809021	0.0598307624459267	3.52585531041706	3.64118123785365	3.76084191826458	1992	3	3.71592688560486
3.5990252494812	0.0589509569108486	3.48509070224982	3.59836904401619	3.71663096446264	1992	4	3.69567036628723
3.63294291496277	0.0594976544380188	3.51792142210748	3.63229434593252	3.75168584729539	1992	5	3.69287395477295
3.64052367210388	0.0598106905817986	3.52441528580613	3.64003006126862	3.75944440447254	1992	6	3.72149610519409
3.646968126297	0.0596841275691986	3.53071629918563	3.64663269723403	3.76512184983812	1992	7	3.71941351890564
3.6525456905365	0.0593338459730148	3.53752138017107	3.65200005809005	3.77068849033867	1992	8	3.73004460334778
3.65129446983337	0.0618790425360203	3.53178074326908	3.65059052272469	3.77496119172985	1992	9	3.67714214324951
3.65714502334595	0.0590347535908222	3.5444483429657	3.655995914434	3.77609973077601	1992	10	3.70199537277222
3.66649222373962	0.0726892426609993	3.53113374724543	3.66382796120539	3.81485951747926	1992	11	3.68804025650024
3.71688675880432	0.0651288256049156	3.59165362751967	3.71594526099513	3.84759514898846	1992	12	3.68760991096497
3.6453685760498	0.0609307549893856	3.52587772984833	3.64531693798698	3.76527774369983	1992	13	3.72119665145874
3.63531470298767	0.061492808163166	3.51638919305903	3.63465067693657	3.75795053932118	1992	14	3.70295977592468
3.64013886451721	0.0577090196311474	3.52794206198746	3.63972155875509	3.75468272273935	1992	15	3.71337366104126
3.63747954368591	0.0610863417387009	3.51850020805393	3.63711095599359	3.75865497182984	1992	16	3.70851516723633
3.63746571540833	0.0586247481405735	3.52349764787932	3.63704631998242	3.75379434949268	1992	17	3.71745824813843
3.68550395965576	0.0645842701196671	3.56167444849726	3.68443031722836	3.81551575997158	1992	18	3.67099618911743
3.66489362716675	0.0574977472424507	3.55318418919555	3.664474057996	3.77900131412892	1992	19	3.72992753982544
3.64784407615662	0.0586117468774319	3.534072622803	3.64735734328645	3.7643260823095	1992	20	3.7100567817688
3.61668705940247	0.0568659007549286	3.50614135412351	3.61627596086607	3.72952373057467	1993	1	3.7223174571991
3.65079641342163	0.0597053952515125	3.53488677107746	3.65035718627073	3.76931570109895	1993	2	3.70737457275391
3.62994909286499	0.0578305535018444	3.51783181556367	3.62940722852323	3.74507585021536	1993	3	3.71592688560486
3.59067225456238	0.0565015487372875	3.48109869997046	3.59015265623836	3.70317607197129	1993	4	3.69567036628723
3.61809992790222	0.0574723407626152	3.50672570990245	3.61754028201119	3.73265623480205	1993	5	3.69287395477295
3.63213109970093	0.0580238737165928	3.51936174903819	3.63168896257623	3.74743395270315	1993	6	3.72149610519409
3.63685703277588	0.0580724775791168	3.52367405231007	3.6365447338429	3.75181568177738	1993	7	3.71941351890564
3.63933205604553	0.0574659146368504	3.5276534569094	3.63888613798459	3.75355525489045	1993	8	3.73004460334778
3.63268351554871	0.0608938112854958	3.51450446937287	3.63220010585587	3.75368703153238	1993	9	3.67714214324951
3.64039969444275	0.0573644228279591	3.53045752782027	3.63941097482913	3.75578059355817	1993	10	3.70199537277222
3.65281915664673	0.0688945800065994	3.52327427120015	3.65074709324011	3.79320070809186	1993	11	3.68804025650024
3.6836314201355	0.0635479614138603	3.56026095067146	3.68314261436037	3.80983455325598	1993	12	3.68760991096497
3.63497877120972	0.0598932355642319	3.51754253221907	3.6349138398216	3.75281233057244	1993	13	3.72119665145874
3.62517547607422	0.0591294020414352	3.51076296303297	3.6245541198809	3.74312355526043	1993	14	3.70295977592468
3.62840676307678	0.05564871057868	3.52009086606337	3.62805060245181	3.73877900922376	1993	15	3.71337366104126
3.62335205078125	0.059687927365303	3.50695452947449	3.62305342184573	3.74154852005846	1993	16	3.70851516723633
3.6263587474823	0.0568093284964561	3.5157859656408	3.62598583127582	3.73904030167118	1993	17	3.71745824813843
3.65661835670471	0.0632478594779968	3.53439125541041	3.65592581388602	3.78284226140138	1993	18	3.67099618911743
3.64948511123657	0.055914618074894	3.54060229109164	3.64914512033834	3.76027996872695	1993	19	3.72992753982544
3.63318991661072	0.0567410476505756	3.522913154946	3.63275998716374	3.74584796682034	1993	20	3.7100567817688
3.60637354850769	0.0557819046080112	3.49763121177729	3.60607617377695	3.71683257807851	1994	1	3.7223174571991
3.6257312297821	0.0590622164309025	3.51061606179918	3.62545942168174	3.7424316639184	1994	2	3.70737457275391
3.6177990436554	0.0565583892166615	3.50780162295615	3.61739139258745	3.7300934852003	1994	3	3.71592688560486
3.58270835876465	0.0550575256347656	3.4754320122708	3.58237421455049	3.69190429068949	1994	4	3.69567036628723
3.60302066802979	0.0562334954738617	3.49362477324521	3.60262914296484	3.71468082976725	1994	5	3.69287395477295
3.6238706111908	0.0569233447313309	3.51292261689422	3.62353693522793	3.73672071504084	1994	6	3.72149610519409
3.62661409378052	0.0571017973124981	3.51515204821993	3.6263617087825	3.73950452646486	1994	7	3.71941351890564
3.6266028881073	0.0564187094569206	3.51655328731428	3.62630207439992	3.73834792001044	1994	8	3.73004460334778
3.61135363578796	0.0602349638938904	3.49398705810858	3.61104610136759	3.73048735731949	1994	9	3.67714214324951
3.62385106086731	0.0563131235539913	3.51523124182195	3.62311262022792	3.73661827803956	1994	10	3.70199537277222
3.63626790046692	0.0651888325810432	3.51212904871852	3.63489168110019	3.76799192066187	1994	11	3.68804025650024
3.65151453018188	0.0626461282372475	3.52937447433783	3.65122229138382	3.77534233215942	1994	12	3.68760991096497
3.62453413009644	0.0593732297420502	3.50819658565034	3.62444465896611	3.74142207595812	1994	13	3.72119665145874
3.61473202705383	0.0575708709657192	3.50287969652554	3.61426431819663	3.72920127363329	1994	14	3.70295977592468
3.61750149726868	0.0547115616500378	3.51060606778482	3.61727662129981	3.72566481539548	1994	15	3.71337366104126
3.60879325866699	0.0588176660239697	3.49389284745247	3.60856541804923	3.72497851539824	1994	16	3.70851516723633
3.61592841148376	0.0558650642633438	3.5068695757278	3.61566526297193	3.72645817819541	1994	17	3.71745824813843
3.62482905387878	0.0622121430933475	3.50392869528861	3.62439771783396	3.74821105071561	1994	18	3.67099618911743
3.63476657867432	0.0551468208432198	3.52701557089128	3.63454878477655	3.743759554047	1994	19	3.72992753982544
3.6186351776123	0.055676456540823	3.51013296541462	3.61831859721464	3.72891545280526	1994	20	3.7100567817688
3.59625911712646	0.0553783662617207	3.48783181829549	3.59612541673066	3.70544635953626	1995	1	3.7223174571991
3.60053110122681	0.0588489919900894	3.48551969041438	3.60037271098284	3.71643652704023	1995	2	3.70737457275391
3.60561418533325	0.0560579672455788	3.49598280642917	3.60541577327909	3.71636910525117	1995	3	3.71592688560486
3.57524347305298	0.0546008162200451	3.46817994592066	3.57514680598354	3.68287271563276	1995	4	3.69567036628723
3.58804106712341	0.0558440610766411	3.47875943485433	3.58787261379174	3.69827153091986	1995	5	3.69287395477295
3.61591005325317	0.0564571358263493	3.50547192974051	3.61573025213199	3.72737809832667	1995	6	3.72149610519409
3.61648964881897	0.0567244775593281	3.50549830127016	3.61633519203528	3.72837520119755	1995	7	3.71941351890564
3.61462450027466	0.056127306073904	3.50468185874028	3.61449992845889	3.72532124983088	1995	8	3.73004460334778
3.58819198608398	0.0599148198962212	3.47118965615116	3.58799888723851	3.70635051199652	1995	9	3.67714214324951
3.60751581192017	0.0557746291160583	3.4990160609209	3.60709908471666	3.71836718716471	1995	10	3.70199537277222
3.61593818664551	0.0618437193334103	3.49650931565157	3.6152342577366	3.73941697474716	1995	11	3.68804025650024
3.61889910697937	0.0619671568274498	3.49787306097805	3.61869981661083	3.74109398707861	1995	12	3.68760991096497
3.61444783210754	0.0592564679682255	3.49845952643792	3.61432742044624	3.73113424524193	1995	13	3.72119665145874
3.60422682762146	0.0569106787443161	3.49299521267266	3.60399506276411	3.71678131588932	1995	14	3.70295977592468
3.60766768455505	0.054737713187933	3.50024565414345	3.607614609984	3.7154254730365	1995	15	3.71337366104126
3.59413242340088	0.0584321655333042	3.47987074038874	3.5939611835694	3.7094025117821	1995	16	3.70851516723633
3.60632252693176	0.0556724928319454	3.49724221948553	3.60621352485435	3.7160689520168	1995	17	3.71745824813843
3.58982467651367	0.0615076199173927	3.46980327230277	3.5895766073157	3.71125925858595	1995	18	3.67099618911743
3.62105536460876	0.0550732426345348	3.51302308563209	3.62099091990712	3.72947242730442	1995	19	3.72992753982544
3.60447931289673	0.0553876273334026	3.49607601157278	3.60431891186689	3.71379638346042	1995	20	3.7100567817688
3.58627915382385	0.0557206645607948	3.47663331190784	3.58634015748712	3.69558320579296	1996	1	3.7223174571991
3.57390141487122	0.0594047829508781	3.45746685199418	3.57386889260074	3.69052413999317	1996	2	3.70737457275391
3.59332752227783	0.0564606487751007	3.48219867265501	3.59338286508715	3.70412890666837	1996	3	3.71592688560486
3.56819152832031	0.0551814511418343	3.45916972872736	3.56838561689486	3.67614472173911	1996	4	3.69567036628723
3.57328629493713	0.0564398430287838	3.46208127232447	3.57338071440434	3.68393186210196	1996	5	3.69287395477295
3.60810422897339	0.0566403418779373	3.49674497638414	3.60811085530842	3.71942158325523	1996	6	3.72149610519409
3.60641312599182	0.0569569803774357	3.49459809061914	3.60639173693386	3.71837852142102	1996	7	3.71941351890564
3.60333728790283	0.0566046535968781	3.49183095271241	3.60341943694104	3.71436520037169	1996	8	3.73004460334778
3.56216955184937	0.0602742247283459	3.44414352368249	3.56207071619164	3.68070268316818	1996	9	3.67714214324951
3.59056520462036	0.0558626279234886	3.48069811099655	3.59056499693816	3.70041824248363	1996	10	3.70199537277222
3.58996891975403	0.0605985932052135	3.47125415450174	3.58987458787518	3.70921213682684	1996	11	3.68804025650024
3.5803759098053	0.0624863356351852	3.45800638431854	3.58029169794675	3.7032381580318	1996	12	3.68760991096497
3.60438895225525	0.059512585401535	3.48795230808542	3.60423646418879	3.7216672323264	1996	13	3.72119665145874
3.59357714653015	0.0573145225644112	3.48076988666999	3.59363047536483	3.70607986478708	1996	14	3.70295977592468
3.59880328178406	0.0555986389517784	3.48917061786476	3.59893051400658	3.70772418256793	1996	15	3.71337366104126
3.57913947105408	0.0586278773844242	3.46432145486571	3.57902210379409	3.69460149274056	1996	16	3.70851516723633
3.59728717803955	0.0561976246535778	3.48663094008044	3.59736071885027	3.70752693518209	1996	17	3.71745824813843
3.54879522323608	0.0620279312133789	3.42720674657092	3.54873459543511	3.67068738726075	1996	18	3.67099618911743
3.60825729370117	0.0556315295398235	3.49867976232031	3.60837018027384	3.71725784195043	1996	19	3.72992753982544
3.59076881408691	0.0559118017554283	3.48082642769266	3.59080131410297	3.70052955391067	1996	20	3.7100567817688
3.57675051689148	0.0569216348230839	3.46416874955454	3.57702736320685	3.68778799376842	1997	1	3.7223174571991
3.54651927947998	0.0614779815077782	3.4245481509187	3.54691673624349	3.66599866485862	1997	2	3.70737457275391
3.58158421516418	0.0579021275043488	3.46690562535029	3.58191442315973	3.69443353062951	1997	3	3.71592688560486
3.56190013885498	0.0568384751677513	3.44864625556936	3.56245070040853	3.67210343731996	1997	4	3.69567036628723
3.55937790870667	0.0581208467483521	3.44398177745457	3.55979132542713	3.67245321301501	1997	5	3.69287395477295
3.60073041915894	0.0575396046042442	3.48707685427825	3.60094366931236	3.71322594207849	1997	6	3.72149610519409
3.59683418273926	0.0578409768640995	3.48281287395903	3.59697567552791	3.7100344824694	1997	7	3.71941351890564
3.59301733970642	0.0579123347997665	3.47821477029774	3.59335875726927	3.70589086852143	1997	8	3.73004460334778
3.533935546875	0.061965961009264	3.41177273621231	3.5341080029567	3.65509877468239	1997	9	3.67714214324951
3.57311224937439	0.0569190494716167	3.45965048171356	3.57365919182532	3.68355787072678	1997	10	3.70199537277222
3.55918622016907	0.0652215555310249	3.42809937801484	3.56027757248452	3.6842987003438	1997	11	3.68804025650024
3.53460574150085	0.0666366517543793	3.40184947962905	3.53526248915107	3.66367315912973	1997	12	3.68760991096497
3.59469652175903	0.0601787716150284	3.47697565244672	3.59453126546187	3.71325254268632	1997	13	3.72119665145874
3.58321309089661	0.0589688047766685	3.46629412072525	3.58358644212066	3.69807115671235	1997	14	3.70295977592468
3.59113359451294	0.057167898863554	3.47801663126465	3.59142267260785	3.70263710213269	1997	15	3.71337366104126
3.56445598602295	0.0596196949481964	3.44725624759956	3.56447038649134	3.68150548515348	1997	16	3.70851516723633
3.58914756774902	0.0574317909777164	3.47558831032475	3.58941786647866	3.70124191844558	1997	17	3.71745824813843
3.50271916389465	0.0653440728783607	3.37274956901029	3.50327576005961	3.62942368724069	1997	18	3.67099618911743
3.59665751457214	0.0567868575453758	3.48426450758404	3.59696541912257	3.7073605797707	1997	19	3.72992753982544
3.57813835144043	0.0572630614042282	3.46486314079732	3.57840378969169	3.68991736645399	1997	20	3.7100567817688
3.56972479820251	0.0587067306041718	3.45312757854375	3.57020543435257	3.68362388606889	1998	1	3.7223174571991
3.52412605285645	0.0645527467131615	3.39328093508452	3.52535457413408	3.64725729449655	1998	2	3.70737457275391
3.57264304161072	0.0599833279848099	3.45331832065352	3.57321579347458	3.68887852879941	1998	3	3.71592688560486
3.5579948425293	0.0591167993843555	3.43938223647337	3.55892442432292	3.67161361943028	1998	4	3.69567036628723
3.54855918884277	0.0603904202580452	3.42777717957433	3.54930263945256	3.66516558564177	1998	5	3.69287395477295
3.5953004360199	0.0589521005749702	3.47830504873767	3.5957089130328	3.70999475106299	1998	6	3.72149610519409
3.58949780464172	0.0591526441276073	3.47248107767587	3.5898061590351	3.70483368878367	1998	7	3.71941351890564
3.58548808097839	0.0596906952559948	3.46641557127203	3.58611183497269	3.70106875862559	1998	8	3.73004460334778
3.50998115539551	0.0645981952548027	3.38059263715769	3.5107423003559	3.63475709152332	1998	9	3.67714214324951
3.55852293968201	0.0586932450532913	3.4400832377611	3.55964229282087	3.67085679035164	1998	10	3.70199537277222
3.53191018104553	0.0746040269732475	3.37783863115485	3.53551836336192	3.66920697781193	1998	11	3.68804025650024
3.4943368434906	0.0738200396299362	3.34108740063416	3.49702830946306	3.63249433586905	1998	12	3.68760991096497
3.58741402626038	0.0610841624438763	3.46780667912636	3.58727706290271	3.70766084195653	1998	13	3.72119665145874
3.57504987716675	0.0614857822656631	3.45241476587164	3.5757349164139	3.69387418407599	1998	14	3.70295977592468
3.58591055870056	0.0590440705418587	3.46888159505916	3.5863041774658	3.70081578092035	1998	15	3.71337366104126
3.55288529396057	0.0611535236239433	3.43173259524901	3.55316507807852	3.67226248030126	1998	16	3.70851516723633
3.58348965644836	0.059042539447546	3.46631854067814	3.58393074371339	3.69821539064442	1998	17	3.71745824813843
3.4633355140686	0.0706038847565651	3.31869555227447	3.46520615742925	3.59693456817303	1998	18	3.67099618911743
3.58790469169617	0.058229636400938	3.47219376163813	3.588390206842	3.70090000194004	1998	19	3.72992753982544
3.56845283508301	0.0590535700321198	3.45105368751518	3.56895855347647	3.68311386488975	1998	20	3.7100567817688
3.56724452972412	0.0603937171399593	3.44704090556119	3.56785948909318	3.68400368705888	1999	1	3.7223174571991
3.51199841499329	0.0666821226477623	3.37488137759332	3.51384879820001	3.63749037506602	1999	2	3.70737457275391
3.56857895851135	0.0618403628468513	3.44535025592908	3.56927660374438	3.68809910437516	1999	3	3.71592688560486
3.55799674987793	0.061182789504528	3.4347366251897	3.55922029166928	3.67487804900291	1999	4	3.69567036628723
3.54296040534973	0.0622652918100357	3.41793192928604	3.54390514586867	3.66266911716304	1999	5	3.69287395477295
3.59334588050842	0.060360137373209	3.47326930074982	3.59388391409392	3.71039968085017	1999	6	3.72149610519409
3.5860800743103	0.0604036785662174	3.46635821666956	3.58650909213423	3.70353217188954	1999	7	3.71941351890564
3.58254504203796	0.0611898899078369	3.45999421746801	3.58336275216179	3.70049035938001	1999	8	3.73004460334778
3.49690985679626	0.0664915218949318	3.36202047055858	3.49815878774527	3.62407686657315	1999	9	3.67714214324951
3.55012440681458	0.0601393468677998	3.42789158043074	3.55161968968058	3.66422119509344	1999	10	3.70199537277222
3.51622748374939	0.0818601474165916	3.34550383555084	3.52223863124276	3.66236905452266	1999	11	3.68804025650024
3.47181582450867	0.0791884660720825	3.30216476952181	3.47635577461855	3.61608650807928	1999	12	3.68760991096497
3.58453822135925	0.0618310943245888	3.46336732125975	3.58443894550373	3.70614131294661	1999	13	3.72119665145874
3.57099175453186	0.0638953596353531	3.44315013510751	3.57187573415099	3.69390207668348	1999	14	3.70295977592468
3.58441567420959	0.0606494881212711	3.46426413483465	3.58482372331904	3.70235574444664	1999	15	3.71337366104126
3.54702234268188	0.062438391149044	3.42249156519201	3.54754697242535	3.66827021055078	1999	16	3.70851516723633
3.58187699317932	0.0604295022785664	3.46180637638024	3.58240672663179	3.6990621694454	1999	17	3.71745824813843
3.44163799285889	0.0743682235479355	3.28586005922284	3.44457074710914	3.57993399014584	1999	18	3.67099618911743
3.58356380462646	0.0594515390694141	3.46524304965401	3.58416003001125	3.69856767382214	1999	19	3.72992753982544
3.56347823143005	0.0605782344937325	3.44271654691343	3.56414036179528	3.68068746023504	1999	20	3.7100567817688
3.57021498680115	0.0614323355257511	3.44797486746615	3.57085325923849	3.68883761891159	2000	1	3.7223174571991
3.51198577880859	0.0666460767388344	3.37513651495716	3.51380878336547	3.63748846574488	2000	2	3.70737457275391
3.57027435302734	0.0628330111503601	3.44524339733699	3.57093664198259	3.69177644164842	2000	3	3.71592688560486
3.5625467300415	0.0624344125390053	3.43671499000283	3.5638827095686	3.68149566166217	2000	4	3.69567036628723
3.54336214065552	0.0631017163395882	3.4167967244629	3.54428762958599	3.66470977694077	2000	5	3.69287395477295
3.59561562538147	0.0613114759325981	3.47363749653817	3.59617760807281	3.71441193554091	2000	6	3.72149610519409
3.58732056617737	0.0611985623836517	3.46596234405382	3.58779090454224	3.7061944876317	2000	7	3.71941351890564
3.58490014076233	0.0618910007178783	3.46096018786567	3.58573715671901	3.70416832318532	2000	8	3.73004460334778
3.49689483642578	0.0665876790881157	3.36184124138326	3.49814550024325	3.62420481798223	2000	9	3.67714214324951
3.54910373687744	0.0605181939899921	3.42604763033559	3.55066282355435	3.66374011611627	2000	10	3.70199537277222
3.51527166366577	0.0828754305839539	3.34215685623406	3.52156262038577	3.66268517463213	2000	11	3.68804025650024
3.47189331054688	0.0795478224754333	3.30098916960292	3.4765095048032	3.61663355889573	2000	12	3.68760991096497
3.58682870864868	0.0621337108314037	3.4650426852564	3.58673061793995	3.70901596192956	2000	13	3.72119665145874
3.57199454307556	0.0653887763619423	3.44132757442529	3.57288017847332	3.69774478882961	2000	14	3.70295977592468
3.58717274665833	0.0615982562303543	3.46541270677373	3.5875106916664	3.70711778256729	2000	15	3.71337366104126
3.5479142665863	0.0628864020109177	3.42228973505209	3.54849352658817	3.66987584699515	2000	16	3.70851516723633
3.5848650932312	0.0611934289336205	3.46339526377472	3.58537805815355	3.70351632119988	2000	17	3.71745824813843
3.44189214706421	0.0744871273636818	3.28594940858933	3.4448043865083	3.58042403211171	2000	18	3.67099618911743
3.58427619934082	0.0601029135286808	3.46466775736706	3.58488919847691	3.70050103048549	2000	19	3.72992753982544
3.56390738487244	0.0613553002476692	3.4416261157747	3.56458252295055	3.68259337173625	2000	20	3.7100567817688
3.5788836479187	0.0615727230906487	3.45659436787268	3.57943465875701	3.69796885434008	2001	1	3.7223174571991
3.52430820465088	0.0643555298447609	3.39421446393859	3.52544883027078	3.64734903098341	2001	2	3.70737457275391
3.57785987854004	0.0627439469099045	3.45347729763077	3.57835544602597	3.69962944055979	2001	3	3.71592688560486
3.57183408737183	0.0626052841544151	3.44597481446106	3.57306876226705	3.69135323711596	2001	4	3.69567036628723
3.5497362613678	0.0627640262246132	3.42446307809781	3.55044682385478	3.67098985939971	2001	5	3.69287395477295
3.6023473739624	0.0615779086947441	3.48008483890368	3.60282831090492	3.7218522452739	2001	6	3.72149610519409
3.59342098236084	0.0613484270870686	3.47189733679433	3.59384911983665	3.71268480709671	2001	7	3.71941351890564
3.59278106689453	0.0616057179868221	3.46994909441178	3.59345767861132	3.71185916585574	2001	8	3.73004460334778
3.51005220413208	0.0647791773080826	3.38030998335587	3.51081401248335	3.63515578659209	2001	9	3.67714214324951
3.55555057525635	0.0596899800002575	3.43478176107618	3.55687572763958	3.66919644236841	2001	10	3.70199537277222
3.52953124046326	0.0771573260426521	3.36934638785331	3.53378458507256	3.67025379471306	2001	11	3.68804025650024
3.4950487613678	0.0743697136640549	3.34003490711197	3.49783302306422	3.63396526856314	2001	12	3.68760991096497
3.59441375732422	0.0619050860404968	3.47319741073603	3.59426773165644	3.71626930132792	2001	13	3.72119665145874
3.57833623886108	0.0656114369630814	3.44788225701299	3.57902871348837	3.70498796381549	2001	14	3.70295977592468
3.59424376487732	0.061747919768095	3.47257373692666	3.59445841696654	3.71478578034264	2001	15	3.71337366104126
3.55576658248901	0.0623399131000042	3.43183145444116	3.55617218448225	3.67712955446231	2001	16	3.70851516723633
3.5925669670105	0.0611835569143295	3.47145040477044	3.59297460803016	3.71148782452329	2001	17	3.71745824813843
3.46406865119934	0.070812314748764	3.31912709344561	3.46588781106489	3.59823428373832	2001	18	3.67099618911743
3.59016919136047	0.0600535236299038	3.47082193026445	3.59071101269693	3.70645795901701	2001	19	3.72992753982544
3.56986355781555	0.061221644282341	3.44820279423352	3.57041318432147	3.68858651368293	2001	20	3.7100567817688
3.5928521156311	0.0609291642904282	3.47227389524519	3.59325597118333	3.71113859760302	2002	1	3.7223174571991
3.54675340652466	0.0612742975354195	3.42543454441434	3.5470841213558	3.66600700991155	2002	2	3.70737457275391
3.59079098701477	0.0618016980588436	3.46883476257876	3.59108250699258	3.71124824304696	2002	3	3.71592688560486
3.58539938926697	0.0618752501904964	3.46152734500381	3.58639180114141	3.70414770987118	2002	4	3.69567036628723
3.56146025657654	0.0615640357136726	3.43942025611176	3.56188396829878	3.68112505276087	2002	5	3.69287395477295
3.6131694316864	0.0612483844161034	3.4919637217959	3.6135152704564	3.73239682872723	2002	6	3.72149610519409
3.60401391983032	0.060933418571949	3.48354044571745	3.60434988071821	3.72267900614536	2002	7	3.71941351890564
3.6056981086731	0.0605959929525852	3.48549140675247	3.60613788851911	3.72348033949088	2002	8	3.73004460334778
