jaar	tijdvenster	droogte_ind_j	droogte_ind_j_var	nat_ind_j	nat_ind_j_var	verdroging_ind_j	lcl	ucl
2004	20	27.4534482758621	2.39778214114358	35.4818965517241	3.70598516021028	-8.02844827586207	-11.4524979589772	-4.60439859274699
2004	30	27.4534482758621	2.39778214114358	35.4818965517241	3.70598516021028	-8.02844827586207	-11.4524979589772	-4.60439859274699
2005	0	58.4491379310345	37.0082297729311	7.0948275862069	2.74950794793166	51.3543103448276	42.6155082178634	60.0931124717917
2005	2	47.9241379310345	27.4606270730334	8.17586206896552	1.76209232951582	39.748275862069	32.2562134338442	47.2403382902937
2005	4	45.2931034482759	16.178307987567	17.1284482758621	1.42542578019067	28.1646551724138	22.3497388513384	33.9795714934892
2005	6	37.4948275862069	9.34769974132716	25.6922413793103	3.09415473694641	11.8025862068965	6.91399601320391	16.6911764005892
2005	8	32.5758620689655	6.11047583286397	30.8241379310345	4.04925151761687	1.75172413793104	-2.66583223350369	6.16928050936577
2005	10	31.0396551724138	5.15934001919186	31.7672413793103	3.97122499322027	-0.727586206896554	-4.91542446497687	3.46025205118377
2005	20	30.4603448275862	3.03730589106536	32.8758620689655	3.04496255502013	-2.41551724137931	-5.83353146476121	1.0024969820026
2005	30	30.2284482758621	2.9104259887978	32.8637931034483	2.9861806642051	-2.63534482758621	-6.00078715499103	0.730097499818614
2006	0	44.1844827586207	14.6970050795836	4.79913793103448	1.29845465141749	39.3853448275862	33.842414280366	44.9282753748064
2006	2	48.6025862068966	13.9003386867138	5.30344827586207	1.02965725848509	43.2991379310345	37.9439968300421	48.6542790320269
2006	4	47.2301724137931	12.3463628434195	8.75344827586207	0.767138796754073	38.476724137931	33.4579181095568	43.4955301663053
2006	6	41.9370689655172	8.69596701138995	17.3706896551724	1.22099343930576	24.5663793103448	20.2019208521056	28.9308377685841
2006	8	36.7560344827586	5.98520653409683	23.1913793103448	2.18151933788097	13.5646551724138	9.60401796927401	17.5252923755536
